cam:finishDate;cam:siglaUFRepresentacao;cam:startDate;org:member;org:role;slp:resource_uri
2017-10-20;AL;2017-08-03;6ce50919-8966-4c7e-b8e4-83e8aa17e20a;204abbd8-9761-45b5-8efb-39b2a082bab4;1d523ea5-3794-414f-a421-0e721572ebae
2017-09-06;RS;2017-08-03;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;63dc0642-0e1c-4cc2-9571-9b423f5d1291;15885ac9-75e7-4a92-8ff2-45dbaa32c7f2
2017-10-20;PE;2017-08-03;5865051e-5f41-489f-936d-392ffaef3b7c;0bcd1f84-91f1-4f5a-bb94-246e7f55c847;dfc9bf0d-76b3-4c89-adcd-d4a28d8d7828
2017-10-18;PE;2017-08-03;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;9ee296a2-68c8-43ae-b192-da47c987e4ef;819c8faf-6767-4b83-8b03-d6bbe563cbcd
2017-10-20;RS;2017-08-03;eabc1659-3af6-48f2-992a-c8170c2ed216;ea2a0ba8-c1b7-4dec-bd3e-b1f4df0e6d0d;7ee79a9c-0d1f-4fd8-bf2d-d3d89d43901f
2017-10-18;PE;2017-08-04;4c176457-eff6-4694-9906-f3efbbd70dd8;92d8b2cc-82e6-411e-9f73-f1116636068b;7147cd7b-2e2e-47d9-96ec-0428539fcea0
2017-10-23;RJ;2017-08-07;ab9b54c7-1071-41e5-ab76-ead16e26799c;56777062-fcd3-4eb9-9fc0-73253b1fbca8;f31b11f9-0e1c-4aea-afc3-aad613e78860
2017-08-09;PE;2017-08-08;13a5b77c-2c3d-4044-9c80-1f91350f847a;b2dc4ccf-be5e-40a7-9e50-303d15c4bd64;26a3475d-7de7-4905-8e45-2fc53a3cd35e
2017-10-20;AL;2017-08-09;67e2137b-bf63-461f-ba62-6006695f2895;eba97aec-f45a-4697-a2b9-bc9456d092ef;e0f4a3e8-b85f-499e-80dd-a439fa616f31
2017-10-17;PE;2017-08-10;24689a93-609f-48d6-822b-59b47c171844;dfb1cb98-7a4d-4da5-ab96-3c8269521c69;4b1e90c6-3024-4623-ab68-00ef35745b83
;MG;2017-08-19;f1c42f04-a2fd-4602-a9fb-3bf2ec66dd05;65d5c19c-2f03-4960-81a9-d14e16d33b4d;bcad8e30-a278-4045-9a66-95fe3ac259be
;BA;2017-08-22;2f501697-a2c1-4ea3-a318-58f18fd98d47;d23e7bda-363d-4d3e-93ee-78345b20f79d;f5be71be-3093-4cb1-a92e-2350d1c68f45
2017-09-22;BA;2017-08-23;d51bb37b-6e70-4037-89d5-df6c8e743a41;f2483e54-e2a3-4adf-b6fd-b9158cb0ad84;53825b00-0110-4ea0-a9d8-cb874d8b31b9
;CE;2017-08-30;70ad241b-5add-4830-82aa-a6cce30d038f;2f834efb-f22a-4826-9155-5fedba64016b;70c9c915-7bc6-41d2-9ce2-48ada0e758b3
2017-10-19;BA;2017-09-06;23b7dd5c-fc40-4619-bebf-febe952a4800;ebd80de4-84fe-431a-af30-481bea4af698;efd707e2-fdaa-4985-9b50-30f85a64944d
2017-09-12;RS;2017-09-06;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;69c8ad66-7943-4bf1-b86c-5f89af388ebc;1eeae0dd-d4ed-4608-b295-f85083958a47
;AM;2017-09-12;69ccdfae-6832-45fe-a9b2-58b0d170fbc8;4b9010fb-a8ee-4f8a-a26f-a6f3638c5b1a;cbf80664-584e-46e9-b2be-1ca05eeed98b
2018-01-02;RS;2017-09-12;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;ffe1771d-a51c-48ce-8ef6-29521491cab4;ea92fac6-9286-47e4-a2e4-2906477f9285
;BA;2017-09-22;1a91f188-e981-448e-b733-a5f75025f061;423704ef-e18e-4200-b583-bcc7ae3d3872;9fbd2d4f-74a2-4b13-a295-1309b20a1d63
2017-10-21;PE;2017-10-17;dbd6c6f0-244a-4498-9467-aae7842d7b15;1e564aa8-5af1-4ea5-8882-e7bda2812833;65bd81b8-0a33-4277-bbbc-641c566b01f0
2017-10-21;PE;2017-10-17;4b1e3baa-2862-4408-93be-fb932e55c0fe;988971c5-18cd-425a-9608-39e8af872cb2;b0462ff2-87e4-47e8-971b-2842a7400428
2017-10-20;PE;2017-10-18;13a5b77c-2c3d-4044-9c80-1f91350f847a;03833db2-db36-4b49-835e-b7f1c63ec4db;20d7fdc5-5dd4-4dcd-bead-3def41231d80
2017-10-26;PE;2017-10-18;4741ed10-4393-4967-8922-77c90bdcec88;8ec346d9-98d0-4678-889c-595210b49735;cb41f12c-39bd-44fc-96fd-b97f96063446
2017-10-21;SP;2017-10-19;7dd105df-c756-44c3-9a42-7655937beeda;53a489c9-4a91-4a8d-a8c6-45af2bf60287;d148cc63-baa3-4b1f-9021-aa55fa0a54c0
2017-10-21;SP;2017-10-19;2b913d98-5ab3-4605-937d-ec26e40f09c7;97ac9aea-dfd5-482e-8632-b5e64f14508a;4fe68c48-334d-44ff-8f23-ca9532db5469
2017-10-23;BA;2017-10-19;a5254823-ec75-4d71-8c76-0cadd69fa2ca;6e82c1cc-b115-409c-b680-6e73b25247e4;c1899204-b0c2-4954-8d60-75c9697dfc98
2017-10-21;SP;2017-10-19;2fdff796-f474-47d6-93af-97f28bc47c3b;c30786c3-8612-4823-a6ef-016aa2be0251;41e40d9e-ee48-4e11-93bf-9177305c8874
2017-10-23;PI;2017-10-19;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;adde101c-c34f-4bbd-b2c5-27d45e704405;b86d3520-2ee5-420b-a3fc-24ac51bbca72
2017-10-27;MA;2017-10-19;c2957e30-5fc5-4395-978a-dfc0787bff40;c57958ab-1dad-4ecc-8446-417ff8dcb372;bfcceb21-9bd9-43fe-be2f-b1c811dffb53
2017-10-27;PI;2017-10-19;badbf483-2dd5-43e5-b046-4f5a2a3779b4;719c351c-c388-4d1e-b774-c72ffc968496;6654fff1-7385-451d-a78a-38d45990c164
2017-10-21;SP;2017-10-19;882eccc7-1b37-4b79-a865-c66fc77eae5e;ece4f7c2-1051-45ed-9251-aeaea94153c4;db1b674a-2f16-45f9-abab-8d70ea162a71
2017-10-26;MA;2017-10-20;afc0c78d-ac50-4630-993d-57c01c5c9b59;b3511759-b20c-432b-8611-d402276fc9e5;d1852cbe-86d7-47ba-a0b5-2403e909c849
2017-10-31;RS;2017-10-20;e2ba1aec-4455-4272-a56b-6da3a459feca;92793f8d-7e76-4589-9880-2f9bd146f054;05433164-3989-448f-9b19-49de4165c849
2017-10-26;PE;2017-10-20;53eb5470-5b4c-4b26-8bb5-5490b50cf5f1;e2bb7c89-cc55-491a-8085-d8fa0547b6c7;b57e3189-f25c-4bc0-99df-be370a551076
2017-10-26;AL;2017-10-20;386c62eb-b51f-4895-b016-1f22fd0f5176;7d7b03c1-cf63-47a6-a779-b54e9553800b;e27f2b58-34b4-4f81-a018-79ffbdf63d6a
2017-10-26;AL;2017-10-20;6dd4164a-700d-4a64-9c01-39e20f25d26a;9f509525-f6b9-4bc1-85c7-1a09f7be6345;2cf4f311-a3e7-476e-b9ee-b6e0a2fa4e0e
2017-10-26;PE;2017-10-20;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;b0446bb1-4cd6-4599-8459-96a22278bacd;dc4fae2d-515a-4432-813b-37897f9704e6
2017-10-26;BA;2017-10-20;60163117-c00b-4dc0-8b71-ef05fee193c1;d980ad75-4cc7-4851-ad88-d03a1abf0b5e;bdea2c1a-44ce-49e6-9b44-86a7d83bec7e
2017-10-26;PI;2017-10-23;bcc8070d-6853-426f-8748-ec700fb17547;2bf637f9-8b38-4f35-9ae0-501a875a91d8;64191e1e-be1a-4e36-982a-7f31564a9903
;SP;2017-10-23;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;fbd66966-a446-4c1c-926d-7de6f82d4952;f9287c09-533a-40df-97a8-de9f0abcfe2f
;SP;2017-10-23;ec02291d-aa1c-497a-b718-773bdbdd6ad1;93c78cdb-1d55-40e2-b235-e2f20c734e69;4ec69ce3-a485-410b-8194-99547fd9af56
;SP;2017-10-23;d2fad348-cc18-4efe-b3ca-c87025d2c61d;2cb491e4-51d9-4dba-875b-167e09927c5b;c16ee879-1f9c-47ac-829f-b21171615233
2017-10-26;RJ;2017-10-23;d09ebab4-9a44-4c56-bca1-04eb6143d582;5a327fbf-f871-4c4f-a60f-dfc8f7196c21;45de320b-45c4-4a4c-8c08-29d372933b21
2017-10-25;PE;2017-10-23;5865051e-5f41-489f-936d-392ffaef3b7c;b70a0c75-6402-478d-8fd7-76feabc17bbd;8cce005b-640a-4bc7-a672-5aa4192b6fb0
;PE;2017-10-24;f0de0283-fd9f-4a39-a966-48864531cad4;bb7814f4-ab44-4656-b65c-f69e2f16c881;1dd9fd7c-02c4-4c0a-9d87-1ab916fa3d62
2018-02-01;SP;2017-10-24;fc293d61-e1c1-4bde-8c12-15693de65c43;db789328-ef65-4596-a833-145e46202724;0b333659-5d1c-417d-b949-4d5668a75c27
2017-10-30;PE;2017-10-25;c71c538b-7d36-49a5-993f-87ba8ab7f21b;4339089f-c1cb-437e-a609-70c310cef4ce;f3de8a3e-e332-4af8-98d6-dc26a98a96bb
;MA;2017-10-26;5ff9cfe9-2fee-47b6-b7ac-a1cb282236be;1508afef-5123-46b2-9909-e358cbe2bfd0;89c8959a-38f8-4ef5-bb2b-3310d2c72ae3
2017-10-27;PI;2017-10-26;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;d81a44e9-515a-42d4-8ee1-5b7fc0111da1;5e1a0564-3bc2-49cf-8127-c352c72a2399
2017-10-27;PE;2017-10-26;13a5b77c-2c3d-4044-9c80-1f91350f847a;22f6e208-edc5-4ca2-84d9-d09cd7f81ad2;fc674733-f850-4ea2-b4b2-8ac76445b47d
;BA;2017-10-26;6d6dc9a0-50f0-4c67-84ce-5f41140e2905;5f1793a2-ebc0-48fd-99b8-642b62cdf690;3cf9dcdd-8cc9-4cbf-89c2-2ba64e992e14
2018-04-02;AL;2017-10-26;6ce50919-8966-4c7e-b8e4-83e8aa17e20a;db26849f-fee8-4b75-bcac-fda0c006933e;2438ae8c-e38a-4610-a57c-b0298574a290
;PE;2017-10-26;5865051e-5f41-489f-936d-392ffaef3b7c;b65b9c1d-3c80-40f4-8eae-d57daf888506;c3ced08f-fe80-43bf-b9a1-f089100cfffc
;PI;2017-10-27;bcc8070d-6853-426f-8748-ec700fb17547;99582d2e-5b5b-4454-a632-a6027f2c6517;5d31fcf0-dd03-4f12-a02a-ded812d028e4
;PE;2017-10-27;4c176457-eff6-4694-9906-f3efbbd70dd8;b8eca68d-b88e-49c2-b215-1ea3ae10b12b;0715a6e0-8be2-48f3-94c8-e963f3261be3
;AL;2017-10-27;67e2137b-bf63-461f-ba62-6006695f2895;651970df-ac30-4eea-8dd4-224c1dd8aa23;105ed427-0cca-4429-adbf-c91fc48a7f6f
2017-10-30;PI;2017-10-27;b70c9aff-a556-4d48-8a36-ce38da014a51;8d91304f-f296-46b3-a5b1-bdad514ea0b2;8ff6db28-ae77-43b2-a09a-420ce6d643f6
;MA;2017-10-27;0c92b854-41ff-4d55-939c-518298453448;5a931f16-f2ef-4f59-ae02-3b18810a4fad;e446a421-fa51-41c8-abd6-1a6436dfb8cd
;PE;2017-10-27;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;cc739b66-dc7b-40d3-9fea-806676ab43f7;7553a386-adcc-40ab-8eff-87d8af0b880d
2018-02-02;RJ;2017-10-30;ab9b54c7-1071-41e5-ab76-ead16e26799c;2631d026-0c2b-4b2f-94ea-3faddd0c1bd2;ce49274e-4885-49de-ace0-c0c443230cf4
;PI;2017-10-30;24485465-1f9c-4170-97ea-64525c56c789;76e0a611-0a4f-4e6b-a1ac-2e27d9b1cfc5;ef9664ac-f649-4a51-a36e-14fdbd56c5a1
2017-11-14;PE;2017-10-30;24689a93-609f-48d6-822b-59b47c171844;c4929427-67f0-4713-a8fa-d14dc6692e52;67955059-959f-41c6-8b30-63488e476048
2018-02-28;MT;2017-10-31;227aa586-736c-43e5-a8aa-ab0200616913;f942ec21-f8d5-4c3d-b477-a6d5db5a8fa8;f68ce12c-53e5-4c06-b701-a7a69d21e6e0
2017-12-29;RS;2017-10-31;eabc1659-3af6-48f2-992a-c8170c2ed216;534267e4-4f5a-49f0-bf37-e44aca0f5982;2cb806a3-cbac-485f-b1a7-c2e01e8cf360
;MT;2017-11-04;927e79df-3c9a-4230-bdbb-cabfa2838295;c0a5bf5e-23e3-4b05-a097-ab654fbfa80f;f983572c-8501-421a-90c7-573998e635e0
;PE;2017-11-14;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;d2e8fe58-5bb6-4d4a-aaad-62f84c115798;04e42c46-0ab5-4921-a4a3-22be74d4bdfc
;GO;2017-11-22;a4c28b5a-8387-4e77-8dee-a40e3655883b;b4ec4376-12ca-4893-aa70-541e6408fc24;7584e855-cc08-434a-882e-e8f41b54119e
;BA;2017-12-14;60163117-c00b-4dc0-8b71-ef05fee193c1;4c14828a-ac66-4aae-a265-1cf2e62b9205;6e9d7c66-6ec5-4fa0-9442-4049f8590327
;MS;2017-12-20;6c23d519-8090-411e-8aa2-605b21cf54f5;458a0938-3ca0-4002-8a1f-d2263a68f8a0;360bb3d4-8853-4b7e-b99d-663257e73686
;RS;2017-12-29;e2ba1aec-4455-4272-a56b-6da3a459feca;2697ae80-b543-48b7-95e4-bcdbb7c8019f;605c1d84-9372-4b75-a16a-bb34280df594
;AM;2017-12-29;0613f7ca-8cdf-4dec-8824-821f085c4001;bb8b8967-4a02-4a19-9b5f-766c75911caf;66ef6118-4a07-4d39-bfe8-87460a0c8756
2018-01-23;RS;2018-01-02;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;7140dddf-aca3-4a6e-b294-c9408ff6532e;67355263-1dd2-4298-a231-68cfe8592eba
;RS;2018-01-23;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;4d5512bd-0ade-4b9b-9d71-72b943a7a519;bfc49aeb-118a-4089-ae42-ed6f74954efc
;SP;2018-02-01;2fdff796-f474-47d6-93af-97f28bc47c3b;17348cc1-60a6-4f78-a88f-caa9c23c7814;75673186-822f-4947-9822-40f2c45fb231
;RJ;2018-02-02;8634cd1d-5eb2-4ce1-b32e-d869ced1ef65;a2f884d6-6012-4979-9bee-7c012d3d1000;ec42049c-b6d9-4c0d-af60-413833ff3881
;SP;2018-02-21;05c5f810-df1c-4bae-8476-7a89252e06c1;a5e5a449-c4e6-4c42-a281-dc50634f9405;e67c5c68-ef9e-45ba-a1e5-7d5f8d15d6fe
;MT;2018-02-28;0a39e693-7990-4118-8637-278d778df124;8dbab319-b01c-4259-852f-5b1c71185a8d;05556bf4-3287-496f-9914-a0548ace5b4f
;AL;2018-04-02;386c62eb-b51f-4895-b016-1f22fd0f5176;4ba40d04-2160-486a-8ca3-3c0f4ff0e0aa;b42b5f6e-d77d-4c24-96e8-82386d7e3bb2
;AC;2018-04-04;3386052b-c620-4cef-a856-75e245ddae67;3943b93c-fe03-4956-818d-37334ce9fa69;6fe7191a-2e92-43bf-adf0-be2896039209
