,cam:finishDate,cam:siglaUFRepresentacao,cam:startDate,org:member,org:role,slp:resource_uri_x,cam:dataFalecimento,cam:dataNascimento,cam:ideCadastro,cam:nomeCivil,cam:nomeParlamentarAtual,slp:resource_uri_y
821,,RJ,2017-01-02,f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9,22a2ecf6-5f03-4da9-bc89-48319d152403,4ee62e2c-fbe7-4832-a390-1f9c484160d6,,1974-06-18,196357,DEJORGE PATRICIO DA SILVA,DEJORGE PATRÍCIO,f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9
822,2017-04-26,RS,2017-01-02,eabc1659-3af6-48f2-992a-c8170c2ed216,22a2ecf6-5f03-4da9-bc89-48319d152403,353779c0-2891-4bd6-a8cd-92605fb5b45d,,1962-09-14,160581,ASSIS FLÁVIO DA SILVA MELO,ASSIS MELO,eabc1659-3af6-48f2-992a-c8170c2ed216
823,2017-01-18,RJ,2017-01-04,5a679cce-e155-4e7d-9a83-955620282b3d,22a2ecf6-5f03-4da9-bc89-48319d152403,a7f9916f-be94-44c1-9e9d-7faf053d7079,,1957-08-29,193069,NELSON NAHIM MATHEUS DE OLIVEIRA,NELSON NAHIM ,5a679cce-e155-4e7d-9a83-955620282b3d
824,,SC,2017-01-04,aba76689-3af6-406b-9266-138eeb70f591,22a2ecf6-5f03-4da9-bc89-48319d152403,2adbd606-545e-444b-8c5b-35b5ed0468dd,,1972-12-19,178967,JOAO PAULO KARAM KLEINUBING,JOÃO PAULO KLEINÜBING,aba76689-3af6-406b-9266-138eeb70f591
825,,RS,2017-01-05,452c2ef9-3696-4f40-819c-dd1be37b3048,22a2ecf6-5f03-4da9-bc89-48319d152403,325dddc0-8a66-4e92-aad0-37ff3c02610c,,1944-07-26,73992,YEDA RORATO CRUSIUS,YEDA CRUSIUS,452c2ef9-3696-4f40-819c-dd1be37b3048
826,2017-10-19,SP,2017-01-05,fc293d61-e1c1-4bde-8c12-15693de65c43,22a2ecf6-5f03-4da9-bc89-48319d152403,24941514-43d9-4e80-8066-475708e413c4,,1961-07-26,196378,IZAQUE JOSE DA SILVA,IZAQUE SILVA,fc293d61-e1c1-4bde-8c12-15693de65c43
827,2017-02-01,BA,2017-01-16,6d6dc9a0-50f0-4c67-84ce-5f41140e2905,22a2ecf6-5f03-4da9-bc89-48319d152403,5df72e84-cad8-4b40-b3ac-31c24bb324d9,,1967-08-31,193982,LUCIANO FRED BRAGA PENHA,PASTOR LUCIANO BRAGA,6d6dc9a0-50f0-4c67-84ce-5f41140e2905
828,2017-01-30,RS,2017-01-16,7aeee2ef-1887-416e-b04b-6f23cf7c46ff,22a2ecf6-5f03-4da9-bc89-48319d152403,6b271094-9945-4c71-8f58-e2a9db8741b0,,1979-05-23,179001,MARCIO DELLA VALLE BIOLCHI,MÁRCIO BIOLCHI,7aeee2ef-1887-416e-b04b-6f23cf7c46ff
829,,RJ,2017-01-18,75fd6638-b0a9-4086-89ec-fe248676f3d4,22a2ecf6-5f03-4da9-bc89-48319d152403,688409d2-6dfd-4c95-90c4-35d8c84c6e92,,1991-05-07,178942,MARCO ANTONIO NEVES CABRAL,MARCO ANTÔNIO CABRAL,75fd6638-b0a9-4086-89ec-fe248676f3d4
830,2017-02-01,BA,2017-01-25,d51bb37b-6e70-4037-89d5-df6c8e743a41,22a2ecf6-5f03-4da9-bc89-48319d152403,b0904154-1dd3-4e65-8954-1f87f447eaf8,,1965-03-16,91208,ROBINSON SANTOS ALMEIDA,ROBINSON ALMEIDA,d51bb37b-6e70-4037-89d5-df6c8e743a41
831,2017-08-02,RS,2017-01-30,8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e,22a2ecf6-5f03-4da9-bc89-48319d152403,c6a8f463-8a5b-4564-97cc-898228e3c7a1,,1971-11-20,194262,JONES ALEXANDRE MARTINS,JONES MARTINS,8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e
832,2017-02-03,PE,2017-01-30,4b1e3baa-2862-4408-93be-fb932e55c0fe,22a2ecf6-5f03-4da9-bc89-48319d152403,96546421-359d-47b0-b7c7-b1113bc7760e,,1975-04-16,72442,FELIPE AUGUSTO LYRA CARRERAS,FELIPE CARRERAS,4b1e3baa-2862-4408-93be-fb932e55c0fe
833,2017-02-07,SC,2017-01-31,19eaff28-3ded-4e14-a944-af29bfe76b3a,22a2ecf6-5f03-4da9-bc89-48319d152403,646c794a-80fe-44b2-930d-24e0d546b0ce,,1957-11-08,73720,César Antonio de Souza,CESAR SOUZA,19eaff28-3ded-4e14-a944-af29bfe76b3a
834,2017-04-25,BA,2017-02-01,a5254823-ec75-4d71-8c76-0cadd69fa2ca,22a2ecf6-5f03-4da9-bc89-48319d152403,6db18065-5bf6-4b37-83f1-1005005a6ae5,,1972-06-02,178862,ERONILDES VASCONCELOS CARVALHO,TIA ERON,a5254823-ec75-4d71-8c76-0cadd69fa2ca
835,,SP,2017-02-01,e8c892f2-f2da-4c4d-a897-d7be5051aa02,22a2ecf6-5f03-4da9-bc89-48319d152403,0cbe07c3-6ddd-4def-897d-27f9f2fb0606,,1940-06-23,178991,SERGIO BAVINI,SÉRGIO REIS,e8c892f2-f2da-4c4d-a897-d7be5051aa02
836,2017-02-03,BA,2017-02-01,1a91f188-e981-448e-b733-a5f75025f061,22a2ecf6-5f03-4da9-bc89-48319d152403,701018e9-ca9e-4eb9-ad98-3ca77650aca0,,1968-12-28,160676,FERNANDO DANTAS TORRES,FERNANDO TORRES,1a91f188-e981-448e-b733-a5f75025f061
837,2017-08-01,BA,2017-02-03,d51bb37b-6e70-4037-89d5-df6c8e743a41,22a2ecf6-5f03-4da9-bc89-48319d152403,2bd93e40-70ec-440e-8463-9d3c6ad2a352,,1965-03-16,91208,ROBINSON SANTOS ALMEIDA,ROBINSON ALMEIDA,d51bb37b-6e70-4037-89d5-df6c8e743a41
838,2017-04-26,PE,2017-02-03,24689a93-609f-48d6-822b-59b47c171844,22a2ecf6-5f03-4da9-bc89-48319d152403,4aa9859f-ff33-4a38-a6b8-81b269ec7a39,,1962-04-28,194259,GUILHERME CRUZ DE SOUZA COELHO,GUILHERME COELHO,24689a93-609f-48d6-822b-59b47c171844
839,2017-10-20,BA,2017-02-07,6d6dc9a0-50f0-4c67-84ce-5f41140e2905,22a2ecf6-5f03-4da9-bc89-48319d152403,692762e2-ef15-4e0c-a473-5782af9cf437,,1967-08-31,193982,LUCIANO FRED BRAGA PENHA,PASTOR LUCIANO BRAGA,6d6dc9a0-50f0-4c67-84ce-5f41140e2905
840,2017-03-15,SC,2017-02-07,0b216403-8aaf-4957-8c99-127003b9a9ea,22a2ecf6-5f03-4da9-bc89-48319d152403,2d95e13a-2e86-4dba-a579-947899020d88,,1950-03-06,73793,EDSON BEZ DE OLIVEIRA,EDINHO BEZ,0b216403-8aaf-4957-8c99-127003b9a9ea
841,2017-08-30,CE,2017-02-22,d99451ad-aed9-4e5b-9cab-56bee07df1ef,22a2ecf6-5f03-4da9-bc89-48319d152403,0b8e65d6-8263-4a39-96e9-895cf83c46ad,,1968-02-08,141517,PAULO HENRIQUE ELLERY LUSTOSA DA COSTA,PAULO HENRIQUE LUSTOSA,d99451ad-aed9-4e5b-9cab-56bee07df1ef
842,,RJ,2017-03-07,55c86897-7642-411a-b987-d40a52482969,22a2ecf6-5f03-4da9-bc89-48319d152403,24432226-c579-429c-bd6b-4c61beddce74,,1951-06-08,178802,LUIZ CARLOS RAMOS,LUIZ CARLOS RAMOS ,55c86897-7642-411a-b987-d40a52482969
843,2017-05-18,PR,2017-03-08,b0674792-ac53-41f8-b46b-c7a7161a9e89,22a2ecf6-5f03-4da9-bc89-48319d152403,82810196-e405-4733-80e4-1bca328fe1c6,,1966-11-13,141532,RODRIGO SANTOS DA ROCHA LOURES,ROCHA LOURES,b0674792-ac53-41f8-b46b-c7a7161a9e89
844,,SC,2017-03-15,19eaff28-3ded-4e14-a944-af29bfe76b3a,22a2ecf6-5f03-4da9-bc89-48319d152403,d479ba0b-0687-484d-8598-f55bb284805c,,1957-11-08,73720,César Antonio de Souza,CESAR SOUZA,19eaff28-3ded-4e14-a944-af29bfe76b3a
845,2017-04-27,RS,2017-04-26,e2ba1aec-4455-4272-a56b-6da3a459feca,22a2ecf6-5f03-4da9-bc89-48319d152403,1e299178-d04d-4594-ab44-d58f12973389,,1966-04-25,163321,RONALDO NOGUEIRA DE OLIVEIRA,RONALDO NOGUEIRA,e2ba1aec-4455-4272-a56b-6da3a459feca
846,2017-04-27,PE,2017-04-26,53eb5470-5b4c-4b26-8bb5-5490b50cf5f1,22a2ecf6-5f03-4da9-bc89-48319d152403,9404ca28-899d-4c02-985b-9e04aee97b56,,1966-07-12,74428,JOSÉ MENDONÇA BEZERRA FILHO,MENDONÇA FILHO,53eb5470-5b4c-4b26-8bb5-5490b50cf5f1
847,2017-08-19,MG,2017-04-26,71a05209-b982-44e1-bbbb-df5f3f9e7750,22a2ecf6-5f03-4da9-bc89-48319d152403,917f027d-3107-41de-bc26-775c5de39ee3,,1951-08-09,198198,LUZIA MARIA FERREIRA,LUZIA FERREIRA,71a05209-b982-44e1-bbbb-df5f3f9e7750
848,2017-04-27,PE,2017-04-26,4741ed10-4393-4967-8922-77c90bdcec88,22a2ecf6-5f03-4da9-bc89-48319d152403,c661b21a-5df6-4d51-9f93-47e1c3e1b342,,1984-02-28,141431,FERNANDO BEZERRA DE SOUZA COELHO FILHO,FERNANDO COELHO FILHO,4741ed10-4393-4967-8922-77c90bdcec88
849,2017-10-19,MA,2017-04-26,0c92b854-41ff-4d55-939c-518298453448,22a2ecf6-5f03-4da9-bc89-48319d152403,c5fe4ccb-f0a4-4fa2-b4f2-26a2320136da,,1962-12-09,185500,DEOCLIDES ANTONIO SANTOS NETO MACEDO,DEOCLIDES MACEDO,0c92b854-41ff-4d55-939c-518298453448
850,2017-04-27,PE,2017-04-26,f37f28b2-5516-44a2-a66c-8a9e85f0af7d,22a2ecf6-5f03-4da9-bc89-48319d152403,d63c690b-62de-4135-bae0-b847acb92f60,,1972-03-15,141394,BRUNO CAVALCANTI DE ARAÚJO,BRUNO ARAÚJO,f37f28b2-5516-44a2-a66c-8a9e85f0af7d
851,2017-08-02,PE,2017-04-27,4c176457-eff6-4694-9906-f3efbbd70dd8,22a2ecf6-5f03-4da9-bc89-48319d152403,62f24e58-9d10-43c2-bd53-e726d9af98fa,,1952-03-14,167614,SEVERINO DE SOUZA SILVA,SEVERINO NINHO,4c176457-eff6-4694-9906-f3efbbd70dd8
852,2017-08-02,PE,2017-04-27,f8fd57e7-1938-4cc7-b1b6-027ce3157bf2,22a2ecf6-5f03-4da9-bc89-48319d152403,eca7f332-c1a0-4408-8fb2-6a78378c7fb5,,1936-07-10,194258,CLEUZA PEREIRA DO NASCIMENTO,CREUZA PEREIRA,f8fd57e7-1938-4cc7-b1b6-027ce3157bf2
853,2017-08-02,RS,2017-04-28,eabc1659-3af6-48f2-992a-c8170c2ed216,22a2ecf6-5f03-4da9-bc89-48319d152403,a388d8e1-24a2-4c74-93a9-664c1838fdea,,1962-09-14,160581,ASSIS FLÁVIO DA SILVA MELO,ASSIS MELO,eabc1659-3af6-48f2-992a-c8170c2ed216
854,2017-05-04,PE,2017-05-03,13a5b77c-2c3d-4044-9c80-1f91350f847a,22a2ecf6-5f03-4da9-bc89-48319d152403,9c00c20a-4562-4b3c-b461-30b9f5b9852b,,1952-04-03,74048,RAUL BELENS JUNGMANN PINTO,RAUL JUNGMANN,13a5b77c-2c3d-4044-9c80-1f91350f847a
855,2017-08-02,PE,2017-05-04,24689a93-609f-48d6-822b-59b47c171844,22a2ecf6-5f03-4da9-bc89-48319d152403,8aa1c476-5802-4edd-8b97-0cb4e8bbc4dd,,1962-04-28,194259,GUILHERME CRUZ DE SOUZA COELHO,GUILHERME COELHO,24689a93-609f-48d6-822b-59b47c171844
856,2017-10-19,SP,2017-05-23,9f01ecc6-c701-42f0-af53-77a81ee1cc2d,22a2ecf6-5f03-4da9-bc89-48319d152403,3cce320c-105c-4dd2-8681-895c9c8098c4,,1942-04-20,73805,ROBERTO JOÃO PEREIRA FREIRE,ROBERTO FREIRE,9f01ecc6-c701-42f0-af53-77a81ee1cc2d
857,,PR,2017-06-01,47b7b328-af0e-4400-affe-f346881f7277,22a2ecf6-5f03-4da9-bc89-48319d152403,89c50804-4f3a-4ad3-ae96-6ade24b0535b,,1948-05-23,73463,OSMAR JOSÉ SERRAGLIO,OSMAR SERRAGLIO,47b7b328-af0e-4400-affe-f346881f7277
858,2017-08-02,BA,2017-06-27,23b7dd5c-fc40-4619-bebf-febe952a4800,22a2ecf6-5f03-4da9-bc89-48319d152403,b8cc2841-540b-471b-856d-ea1554c98108,,1946-06-30,74634,MARCOS ANTONIO MEDRADO,MARCOS MEDRADO,23b7dd5c-fc40-4619-bebf-febe952a4800
859,2017-11-04,MT,2017-07-12,4632265f-abf0-4fbc-a2ab-a895ae2bc3c4,22a2ecf6-5f03-4da9-bc89-48319d152403,4ae8da8a-c676-45f3-b630-41622a788bc1,,1978-09-17,198963,ROGÉRIO SILVA SANTOS,ROGÉRIO SILVA,4632265f-abf0-4fbc-a2ab-a895ae2bc3c4
860,2017-10-17,PE,2017-07-17,f0de0283-fd9f-4a39-a966-48864531cad4,22a2ecf6-5f03-4da9-bc89-48319d152403,b3dde358-fd24-4861-92bc-8da5e5530818,,1944-11-29,74478,Luciano Caldas Bivar,LUCIANO BIVAR,f0de0283-fd9f-4a39-a966-48864531cad4
861,2017-08-23,BA,2017-08-01,5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1,22a2ecf6-5f03-4da9-bc89-48319d152403,d80ebad9-7895-4972-88c7-2e82479cca09,,1956-10-14,74141,JOSIAS GOMES DA SILVA,JOSIAS GOMES,5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1
862,2017-08-22,BA,2017-08-01,1a91f188-e981-448e-b733-a5f75025f061,22a2ecf6-5f03-4da9-bc89-48319d152403,e640a496-46e1-418e-93c2-b31c5a4781ca,,1968-12-28,160676,FERNANDO DANTAS TORRES,FERNANDO TORRES,1a91f188-e981-448e-b733-a5f75025f061
863,2017-08-03,RS,2017-08-02,c1a77e59-28c2-4b3b-9851-d6ea8f98a8e4,22a2ecf6-5f03-4da9-bc89-48319d152403,1d94ca5d-4092-4ba4-93ff-eccdc6caca9a,,1950-02-18,73692,OSMAR GASPARINI TERRA,OSMAR TERRA,c1a77e59-28c2-4b3b-9851-d6ea8f98a8e4
864,2017-08-03,MA,2017-08-02,afc0c78d-ac50-4630-993d-57c01c5c9b59,22a2ecf6-5f03-4da9-bc89-48319d152403,1e49999b-96d8-41ad-9524-f7ab229f9a63,,1957-06-14,74210,JOSÉ SARNEY FILHO,SARNEY FILHO,afc0c78d-ac50-4630-993d-57c01c5c9b59
865,2017-08-04,PE,2017-08-02,c71c538b-7d36-49a5-993f-87ba8ab7f21b,22a2ecf6-5f03-4da9-bc89-48319d152403,ec0840ea-b5a0-4455-86ea-02eb8ef2f713,,1968-08-31,178921,SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR,SEBASTIÃO OLIVEIRA,c71c538b-7d36-49a5-993f-87ba8ab7f21b
866,2017-08-03,RS,2017-08-02,e2ba1aec-4455-4272-a56b-6da3a459feca,22a2ecf6-5f03-4da9-bc89-48319d152403,955f7052-7144-4d94-afd7-d5675dddc4a6,,1966-04-25,163321,RONALDO NOGUEIRA DE OLIVEIRA,RONALDO NOGUEIRA,e2ba1aec-4455-4272-a56b-6da3a459feca
867,2017-08-03,PE,2017-08-02,53eb5470-5b4c-4b26-8bb5-5490b50cf5f1,22a2ecf6-5f03-4da9-bc89-48319d152403,16122a90-5ddf-4fc5-bf57-f713a2b28950,,1966-07-12,74428,JOSÉ MENDONÇA BEZERRA FILHO,MENDONÇA FILHO,53eb5470-5b4c-4b26-8bb5-5490b50cf5f1
868,2017-08-03,AL,2017-08-02,386c62eb-b51f-4895-b016-1f22fd0f5176,22a2ecf6-5f03-4da9-bc89-48319d152403,25fbadd2-df93-4430-bc8d-9ff69d8f1676,,1971-03-28,74050,MAURÍCIO QUINTELLA MALTA LESSA,MAURÍCIO QUINTELLA LESSA,386c62eb-b51f-4895-b016-1f22fd0f5176
869,2017-08-03,AL,2017-08-02,6dd4164a-700d-4a64-9c01-39e20f25d26a,22a2ecf6-5f03-4da9-bc89-48319d152403,a9594641-8769-4a44-bbe6-0ee81ce96595,,1979-11-28,178843,MARX BELTRÃO LIMA SIQUEIRA,MARX BELTRÃO,6dd4164a-700d-4a64-9c01-39e20f25d26a
870,2017-08-03,RJ,2017-08-02,d09ebab4-9a44-4c56-bca1-04eb6143d582,22a2ecf6-5f03-4da9-bc89-48319d152403,c6ff41de-1abf-49ba-8a19-38aa020f2035,,1979-11-06,74254,LEONARDO CARNEIRO MONTEIRO PICCIANI,LEONARDO PICCIANI,d09ebab4-9a44-4c56-bca1-04eb6143d582
871,2017-08-03,PE,2017-08-02,4741ed10-4393-4967-8922-77c90bdcec88,22a2ecf6-5f03-4da9-bc89-48319d152403,520f120f-424c-4835-b293-8ab3d8f89134,,1984-02-28,141431,FERNANDO BEZERRA DE SOUZA COELHO FILHO,FERNANDO COELHO FILHO,4741ed10-4393-4967-8922-77c90bdcec88
872,2017-08-03,PE,2017-08-02,f37f28b2-5516-44a2-a66c-8a9e85f0af7d,22a2ecf6-5f03-4da9-bc89-48319d152403,3f43d47f-b24f-4acb-bddd-20d5a274f20d,,1972-03-15,141394,BRUNO CAVALCANTI DE ARAÚJO,BRUNO ARAÚJO,f37f28b2-5516-44a2-a66c-8a9e85f0af7d
873,2017-08-03,BA,2017-08-02,60163117-c00b-4dc0-8b71-ef05fee193c1,22a2ecf6-5f03-4da9-bc89-48319d152403,814363e2-c6c5-43be-b68d-af28fa18ece6,,1948-03-12,160530,ANTONIO JOSÉ IMBASSAHY DA SILVA,ANTONIO IMBASSAHY,60163117-c00b-4dc0-8b71-ef05fee193c1
874,2017-10-20,MA,2017-08-03,5ff9cfe9-2fee-47b6-b7ac-a1cb282236be,22a2ecf6-5f03-4da9-bc89-48319d152403,25710d91-dc07-4d02-ad8d-9d8bad69f151,,1987-02-10,160582,JOSÉ ALBERTO OLIVEIRA VELOSO FILHO,ALBERTO FILHO,5ff9cfe9-2fee-47b6-b7ac-a1cb282236be
875,2017-10-20,AL,2017-08-03,6ce50919-8966-4c7e-b8e4-83e8aa17e20a,22a2ecf6-5f03-4da9-bc89-48319d152403,1d523ea5-3794-414f-a421-0e721572ebae,,1988-01-07,194260,NIVALDO FERREIRA DE ALBUQUERQUE NETO,NIVALDO ALBUQUERQUE,6ce50919-8966-4c7e-b8e4-83e8aa17e20a
876,2017-09-06,RS,2017-08-03,8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e,22a2ecf6-5f03-4da9-bc89-48319d152403,15885ac9-75e7-4a92-8ff2-45dbaa32c7f2,,1971-11-20,194262,JONES ALEXANDRE MARTINS,JONES MARTINS,8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e
877,2017-10-20,PE,2017-08-03,5865051e-5f41-489f-936d-392ffaef3b7c,22a2ecf6-5f03-4da9-bc89-48319d152403,dfc9bf0d-76b3-4c89-adcd-d4a28d8d7828,,1940-04-23,74474,CARLOS EDUARDO CINTRA DA COSTA PEREIRA,CARLOS EDUARDO CADOCA,5865051e-5f41-489f-936d-392ffaef3b7c
878,2017-10-18,PE,2017-08-03,f8fd57e7-1938-4cc7-b1b6-027ce3157bf2,22a2ecf6-5f03-4da9-bc89-48319d152403,819c8faf-6767-4b83-8b03-d6bbe563cbcd,,1936-07-10,194258,CLEUZA PEREIRA DO NASCIMENTO,CREUZA PEREIRA,f8fd57e7-1938-4cc7-b1b6-027ce3157bf2
879,2017-10-20,RS,2017-08-03,eabc1659-3af6-48f2-992a-c8170c2ed216,22a2ecf6-5f03-4da9-bc89-48319d152403,7ee79a9c-0d1f-4fd8-bf2d-d3d89d43901f,,1962-09-14,160581,ASSIS FLÁVIO DA SILVA MELO,ASSIS MELO,eabc1659-3af6-48f2-992a-c8170c2ed216
880,2017-10-18,PE,2017-08-04,4c176457-eff6-4694-9906-f3efbbd70dd8,22a2ecf6-5f03-4da9-bc89-48319d152403,7147cd7b-2e2e-47d9-96ec-0428539fcea0,,1952-03-14,167614,SEVERINO DE SOUZA SILVA,SEVERINO NINHO,4c176457-eff6-4694-9906-f3efbbd70dd8
881,2017-10-23,RJ,2017-08-07,ab9b54c7-1071-41e5-ab76-ead16e26799c,22a2ecf6-5f03-4da9-bc89-48319d152403,f31b11f9-0e1c-4aea-afc3-aad613e78860,,1970-01-16,193066,WILSON SILVA BESERRA,WILSON BESERRA,ab9b54c7-1071-41e5-ab76-ead16e26799c
882,2017-08-09,PE,2017-08-08,13a5b77c-2c3d-4044-9c80-1f91350f847a,22a2ecf6-5f03-4da9-bc89-48319d152403,26a3475d-7de7-4905-8e45-2fc53a3cd35e,,1952-04-03,74048,RAUL BELENS JUNGMANN PINTO,RAUL JUNGMANN,13a5b77c-2c3d-4044-9c80-1f91350f847a
883,2017-10-20,AL,2017-08-09,67e2137b-bf63-461f-ba62-6006695f2895,22a2ecf6-5f03-4da9-bc89-48319d152403,e0f4a3e8-b85f-499e-80dd-a439fa616f31,,1973-04-22,146949,ROSEANE CAVALCANTE DE FREITAS ESTRELA,ROSINHA DA ADEFAL,67e2137b-bf63-461f-ba62-6006695f2895
884,2017-10-17,PE,2017-08-10,24689a93-609f-48d6-822b-59b47c171844,22a2ecf6-5f03-4da9-bc89-48319d152403,4b1e90c6-3024-4623-ab68-00ef35745b83,,1962-04-28,194259,GUILHERME CRUZ DE SOUZA COELHO,GUILHERME COELHO,24689a93-609f-48d6-822b-59b47c171844
885,,MG,2017-08-19,f1c42f04-a2fd-4602-a9fb-3bf2ec66dd05,22a2ecf6-5f03-4da9-bc89-48319d152403,bcad8e30-a278-4045-9a66-95fe3ac259be,,1954-09-30,74158,MÁRIO LÚCIO HERINGER,MÁRIO HERINGER,f1c42f04-a2fd-4602-a9fb-3bf2ec66dd05
886,,BA,2017-08-22,2f501697-a2c1-4ea3-a318-58f18fd98d47,22a2ecf6-5f03-4da9-bc89-48319d152403,f5be71be-3093-4cb1-a92e-2350d1c68f45,,1960-11-07,101309,DAVIDSON DE MAGALHÃES SANTOS,DAVIDSON MAGALHÃES,2f501697-a2c1-4ea3-a318-58f18fd98d47
887,2017-09-22,BA,2017-08-23,d51bb37b-6e70-4037-89d5-df6c8e743a41,22a2ecf6-5f03-4da9-bc89-48319d152403,53825b00-0110-4ea0-a9d8-cb874d8b31b9,,1965-03-16,91208,ROBINSON SANTOS ALMEIDA,ROBINSON ALMEIDA,d51bb37b-6e70-4037-89d5-df6c8e743a41
888,,CE,2017-08-30,70ad241b-5add-4830-82aa-a6cce30d038f,22a2ecf6-5f03-4da9-bc89-48319d152403,70c9c915-7bc6-41d2-9ce2-48ada0e758b3,,1929-05-17,74308,VICENTE FERREIRA DE ARRUDA COELHO,VICENTE ARRUDA,70ad241b-5add-4830-82aa-a6cce30d038f
889,2017-10-19,BA,2017-09-06,23b7dd5c-fc40-4619-bebf-febe952a4800,22a2ecf6-5f03-4da9-bc89-48319d152403,efd707e2-fdaa-4985-9b50-30f85a64944d,,1946-06-30,74634,MARCOS ANTONIO MEDRADO,MARCOS MEDRADO,23b7dd5c-fc40-4619-bebf-febe952a4800
890,2017-09-12,RS,2017-09-06,7aeee2ef-1887-416e-b04b-6f23cf7c46ff,22a2ecf6-5f03-4da9-bc89-48319d152403,1eeae0dd-d4ed-4608-b295-f85083958a47,,1979-05-23,179001,MARCIO DELLA VALLE BIOLCHI,MÁRCIO BIOLCHI,7aeee2ef-1887-416e-b04b-6f23cf7c46ff
891,,AM,2017-09-12,69ccdfae-6832-45fe-a9b2-58b0d170fbc8,22a2ecf6-5f03-4da9-bc89-48319d152403,cbf80664-584e-46e9-b2be-1ca05eeed98b,,1952-08-17,73934,CARLOS ALBERTO CAVALCANTE DE SOUZA,CARLOS SOUZA,69ccdfae-6832-45fe-a9b2-58b0d170fbc8
892,2018-01-02,RS,2017-09-12,8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e,22a2ecf6-5f03-4da9-bc89-48319d152403,ea92fac6-9286-47e4-a2e4-2906477f9285,,1971-11-20,194262,JONES ALEXANDRE MARTINS,JONES MARTINS,8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e
893,,BA,2017-09-22,1a91f188-e981-448e-b733-a5f75025f061,22a2ecf6-5f03-4da9-bc89-48319d152403,9fbd2d4f-74a2-4b13-a295-1309b20a1d63,,1968-12-28,160676,FERNANDO DANTAS TORRES,FERNANDO TORRES,1a91f188-e981-448e-b733-a5f75025f061
894,2017-10-21,PE,2017-10-17,dbd6c6f0-244a-4498-9467-aae7842d7b15,22a2ecf6-5f03-4da9-bc89-48319d152403,65bd81b8-0a33-4277-bbbc-641c566b01f0,,1983-11-14,178918,KAIO CESAR DE MOURA MANICOBA NOVAES FERRAZ,KAIO MANIÇOBA,dbd6c6f0-244a-4498-9467-aae7842d7b15
895,2017-10-21,PE,2017-10-17,4b1e3baa-2862-4408-93be-fb932e55c0fe,22a2ecf6-5f03-4da9-bc89-48319d152403,b0462ff2-87e4-47e8-971b-2842a7400428,,1975-04-16,72442,FELIPE AUGUSTO LYRA CARRERAS,FELIPE CARRERAS,4b1e3baa-2862-4408-93be-fb932e55c0fe
896,2017-10-20,PE,2017-10-18,13a5b77c-2c3d-4044-9c80-1f91350f847a,22a2ecf6-5f03-4da9-bc89-48319d152403,20d7fdc5-5dd4-4dcd-bead-3def41231d80,,1952-04-03,74048,RAUL BELENS JUNGMANN PINTO,RAUL JUNGMANN,13a5b77c-2c3d-4044-9c80-1f91350f847a
897,2017-10-26,PE,2017-10-18,4741ed10-4393-4967-8922-77c90bdcec88,22a2ecf6-5f03-4da9-bc89-48319d152403,cb41f12c-39bd-44fc-96fd-b97f96063446,,1984-02-28,141431,FERNANDO BEZERRA DE SOUZA COELHO FILHO,FERNANDO COELHO FILHO,4741ed10-4393-4967-8922-77c90bdcec88
898,2017-10-21,SP,2017-10-19,7dd105df-c756-44c3-9a42-7655937beeda,22a2ecf6-5f03-4da9-bc89-48319d152403,d148cc63-baa3-4b1f-9021-aa55fa0a54c0,,1968-04-14,178979,ANTONIO FLORIANO PEREIRA PESARO,FLORIANO PESARO,7dd105df-c756-44c3-9a42-7655937beeda
899,2017-10-21,SP,2017-10-19,2b913d98-5ab3-4605-937d-ec26e40f09c7,22a2ecf6-5f03-4da9-bc89-48319d152403,4fe68c48-334d-44ff-8f23-ca9532db5469,,1963-02-09,178990,SAMUEL MOREIRA DA SILVA JUNIOR,SAMUEL MOREIRA,2b913d98-5ab3-4605-937d-ec26e40f09c7
900,2017-10-23,BA,2017-10-19,a5254823-ec75-4d71-8c76-0cadd69fa2ca,22a2ecf6-5f03-4da9-bc89-48319d152403,c1899204-b0c2-4954-8d60-75c9697dfc98,,1972-06-02,178862,ERONILDES VASCONCELOS CARVALHO,TIA ERON,a5254823-ec75-4d71-8c76-0cadd69fa2ca
901,2017-10-21,SP,2017-10-19,2fdff796-f474-47d6-93af-97f28bc47c3b,22a2ecf6-5f03-4da9-bc89-48319d152403,41e40d9e-ee48-4e11-93bf-9177305c8874,,1974-05-10,88950,RODRIGO GARCIA,RODRIGO GARCIA,2fdff796-f474-47d6-93af-97f28bc47c3b
