cam:dataFim;cam:dataInicio;cam:sigla;org:member;org:post;org:postIn;org:role;slp:resource_uri
;;PSD;d8891d3f-e9d9-4172-8b22-972834935e79;c513ee4e-0a7c-4227-b200-d1cc28f39e9c;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;53bde689-6a4f-4cd9-90ba-9fc14ef0721f
;;PPS;235f6d78-3cac-4f32-a074-8bbe87207b93;2e8993f1-5eae-46e7-91fe-6fc01a86ac36;7b21193e-df61-11e7-8869-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e29390c4-18f8-4b1c-a16d-243dbc66e25c
;;REDE;235f6d78-3cac-4f32-a074-8bbe87207b93;f3ae1303-44ae-4aef-b0de-ba1948c167c9;7b213e50-df61-11e7-918f-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;bd51667c-1dbd-4e40-8d61-f50be57b927a
;;PPS;235f6d78-3cac-4f32-a074-8bbe87207b93;b28bfa54-43c9-4f51-9a99-bb2960c03a68;7b21193e-df61-11e7-8869-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4c0116e8-c333-4dbe-b887-eea4ee617190
;;PTB;52953156-f626-447a-bee1-4f78daa430e0;d1fb844f-c42e-4be1-9254-4b887e742906;7b2139c8-df61-11e7-8d64-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;211fad05-5aa6-4ac7-a74a-dd9fd4741d2d
;;PROS;52953156-f626-447a-bee1-4f78daa430e0;5e48c708-06aa-4933-8962-8c93e0ef1520;7b20e63a-df61-11e7-b49c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ae91ca99-a5da-4e13-a6e2-ccbd7d319d00
;;PV;2f76bf90-84ad-4159-a2ce-2067408c9f61;6a0e8774-0a4b-4284-99fa-4225217d53aa;7b2148e6-df61-11e7-b174-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7c4ac2e8-b31e-4c35-9fe5-52afa093534e
;;PT;e2d14a77-be39-4120-901d-0e8b757d6f2b;ddbbc6eb-9e24-4769-beae-1b3882b6ddd7;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ce2bb562-bc5f-4e38-8af3-a87cd06b82d7
;;PT;2faf0164-5bb5-4015-a25d-6543e85806fb;8130feca-3e21-4586-81f4-4a8392b672a7;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;96dad7de-1889-440b-88f1-0c327296f774
;;PSC;35f4f858-1c3c-4cd4-a010-1a31e81c2696;d31fe52d-9c2d-47ab-bc59-0e6fc6a844c7;7b212c9e-df61-11e7-a12b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;78cef1ca-01e8-47e6-ba07-dcdd0510c2ab
;;PEN;35f4f858-1c3c-4cd4-a010-1a31e81c2696;eb712100-b046-49ef-97b2-e4a0e369114b;7b1a2ee4-df61-11e7-a2f6-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;66c9c164-d042-44ba-b1e7-8de17f139066
;;DEM;6661deb9-1281-4b24-833f-11bb9895e63a;a5bd2bd0-5dca-4766-88c4-09ddef47411b;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;939a672d-8c98-4bac-96fe-e583168e2400
;;DEM;5daa2f11-b281-4441-bb1d-3c2dcb5d4ebf;adbed1ce-1ee9-4428-b2ba-ef7530f09bee;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;241fdad8-b22b-4c1c-a577-f92cc4e4cb15
;;PP;aa96eebd-e753-4585-90c4-d0b724e46eca;ccbf0e5a-35f2-48cc-9034-010db92a0ca2;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;fda5470c-92f4-43b3-92be-5f4893765966
;;PMDB;e8e945cc-2db7-4e30-8a09-73307aab294c;e4d24f47-bc55-4a83-a5f4-699df8dc27c4;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1b70edd2-f743-4ed7-bbae-1c02275d8f8a
;;DEM;6c56046c-8be2-4b6b-95eb-9ec825ef558c;745a340f-df15-47d6-8011-5be51e9a2af4;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4656258a-1402-41d5-8e0f-1966bf9aac22
;;PMDB;c6ce70f7-7478-4fe5-b287-d24d98fba485;e3cbe816-d1d7-400c-937a-f63cd7aeabe2;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c153f7d7-4a2c-4579-976f-83d6624c912d
;;PSDB;cbd6d9e3-8e13-4d83-92bf-83160bbe4b83;59c4e0e9-9e55-45e6-9870-a88a8db47030;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;87dbbcdc-31e7-424c-9b64-d651d7bdc79c
;;PMDB;0b216403-8aaf-4957-8c99-127003b9a9ea;e9c72e19-ac27-4203-a218-ac5ba915ae6c;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;20b714bc-7749-4e56-b2a0-f94a06b9b415
;;PMDB;dbef1c04-8972-4b34-a5b9-c47d9f68f56d;953212be-ccf1-4459-af38-0d139a3c0bc2;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;bda6ff7d-d21a-4419-acdf-fdd45dcbb2fb
;;PR;dbef1c04-8972-4b34-a5b9-c47d9f68f56d;494f5deb-ccbe-4878-8840-82b845f72122;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3f6b1bb7-1659-4483-95e6-95138a5ae0cc
;;PMDB;a34661ca-182a-4bc2-9342-e145b58789ee;4caa35e2-056d-4d11-a1c3-3d09ff39840a;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ee9d7900-7dd8-4c10-84dd-2a2e4daf1eb1
;;PMDB;6d8fb083-db6f-4d94-8820-ab7924396630;79f3ec80-eb14-4a2f-be94-6ffa33d90b05;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d286f7d4-def6-4cba-a9a1-1808efdbc4d1
;;PSDB;fbd253f5-d926-4af8-ad55-125ca1d1ba31;dbe96184-f491-49ff-9cd7-ec2474a9c125;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4a606a4f-43ea-4e32-90ff-9a162f61f9e0
;;PSC;eb090a25-6a31-48ba-b8ea-5220c919c4ce;f1708781-7b24-4822-8291-8680623c2822;7b212c9e-df61-11e7-a12b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;df3bfe40-068f-4533-b318-ec37eea432c5
;;PSD;eb090a25-6a31-48ba-b8ea-5220c919c4ce;6fc10e57-28af-436b-ba09-d32f68ccdbbf;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7542482b-4073-4fe8-a956-4005a61e7b43
;;SD;8a742c5a-a714-4684-9d48-fcedd24b9f03;a5b6b81e-6511-4bad-b2f7-c8fa9063269d;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;dcc974d1-1bf4-45e6-81b7-b4bcaa1ddf97
;;PSDB;8a742c5a-a714-4684-9d48-fcedd24b9f03;cc264fa9-9031-4fad-954a-065efb804e1c;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f87400c6-8534-4db2-aabc-20a415e98a6c
;;PROS;5c5b3dfb-f0a7-482b-b0a0-86863c98bdd7;99cc3b6c-6170-464d-aa32-0af58e2fe2f4;7b20e63a-df61-11e7-b49c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;08d791ee-4dc0-4c7f-a396-1a7a728da7b7
;;PHS;5c5b3dfb-f0a7-482b-b0a0-86863c98bdd7;dd7d583e-eed0-4dbe-868b-7e888d928cd8;7b2107c8-df61-11e7-a617-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ae06e20e-f371-40a5-ae75-0ca1760213b0
;;SD;5c5b3dfb-f0a7-482b-b0a0-86863c98bdd7;4e3bcda6-ae6b-41e4-96fc-10964b34afd4;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b2afb70d-aeaa-4ed2-aa06-151bb418e55c
;;PV;ae83be0e-d75c-4a5d-87b0-3830b6643664;be558cce-d85d-4063-910b-66922be8c891;7b2148e6-df61-11e7-b174-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;8e086c08-2ad5-4e19-8b0b-f5ab93c5fb0c
;;PMB;ae83be0e-d75c-4a5d-87b0-3830b6643664;6257f98e-4297-4ccf-be91-7642df7c7315;7b213f54-df61-11e7-9eec-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3bbe5099-d535-4ef2-b04b-fad284e43669
;;PTN;ae83be0e-d75c-4a5d-87b0-3830b6643664;b27da966-cfee-4782-9033-ef5d6ea17a63;7b214546-df61-11e7-b9be-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ecfa671c-9f97-45ef-b9d4-3c7041d9e886
;;PODE;ae83be0e-d75c-4a5d-87b0-3830b6643664;2f1297b2-7827-493f-8bdd-a2c13266ff95;7b214350-df61-11e7-b1a0-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;bdebd011-a34c-417c-8c36-d3e53abe769a
;;PHS;c4befed6-2e1d-4bd7-9356-9c011f971a98;ada3fef9-82cb-44c4-a6aa-dc1cd20bc732;7b2107c8-df61-11e7-a617-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f468f508-3cc0-4c20-85d4-b21248530aa0
;;S.PART.;c4befed6-2e1d-4bd7-9356-9c011f971a98;e3a56be9-af0f-4323-8e9c-52ad0a7b1a5f;7b214aa8-df61-11e7-a515-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;71468cf8-8e1f-4ff3-ad7e-b2fcb770a419
;;PODE;c4befed6-2e1d-4bd7-9356-9c011f971a98;e4e5a1e4-1335-46de-aa47-b4c0ed6434bc;7b214350-df61-11e7-b1a0-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;698aed44-d575-4c39-8a34-5cc92ba40fc8
;;PR;32044dd4-a5ad-4841-8bd8-beb13d9a60c5;7ef6d0a5-8799-452b-8b72-764944802184;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c375a6bc-be95-486e-bf91-faeab3db89e2
;;PSDB;a643c0d9-e2bb-4b8c-b601-2654298e26bf;8172dc4a-0c41-4d85-be3c-e13509107445;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;072a82f9-8341-422b-a75b-0ce5e68dd8bc
;;PSD;29ef5845-b89a-4ca7-b54d-bc02bd3e363e;76b14436-ba8d-4627-9301-a1688b3238ba;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;9aaeb37d-612e-4450-9b01-131f47148882
;;PP;9d717d97-50eb-4d60-8822-afc707217b38;bb21b565-1103-4a49-84ae-adfe2eee0041;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e16a7473-f031-413f-8bd1-1e20b82154ca
;;PROS;13dffb43-6f8d-4239-82d7-38f69c147851;93da518f-8aea-4ae7-bfed-82608a280926;7b20e63a-df61-11e7-b49c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f856e38f-a589-45ac-9f68-83034306cd3e
;;PMB;13dffb43-6f8d-4239-82d7-38f69c147851;4ec4199f-e10f-4949-9525-913384b4f56b;7b213f54-df61-11e7-9eec-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7ce9fa42-56eb-45c6-b5e8-e5430be46182
;;PSD;13dffb43-6f8d-4239-82d7-38f69c147851;ae4b00b8-7240-437b-803a-d8de83bbe76f;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ccef4b69-32ed-4951-bbd1-645410a26d1f
;;PSDB;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;3b0ed0ea-1f5b-4df2-929c-e15ad91ab39d;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c616fd05-e238-4c25-8de9-8f48ca105594
;;PR;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;908ed2a9-23ae-482d-9d7d-ab101b115303;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ecd37d53-7570-4165-807c-c8fbdad7141b
;;PSL;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;89ca65d1-e275-4b64-beb6-e22247cb42b5;7b213086-df61-11e7-aa5b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7135de69-cc53-4d17-b88f-c3c7e962b4f7
;;PT;ce85b56a-9722-4b14-8393-5d5bb40bc4dd;d5bb95da-3a51-4103-8071-564fa61ae8cc;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;21098b6b-af20-4995-ab6f-3757d9020975
;;PSD;491a964d-a944-4656-ae75-a294f714c026;cfb77a96-a93a-4733-a5d9-2ab1016777e8;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6bbd4e22-876a-421c-bfc2-2834b560e2c3
;;PTB;90885038-66ec-4ba7-8b80-d5f414fd1307;898391b6-f9a9-48d1-8b17-5e13447e051b;7b2139c8-df61-11e7-8d64-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4e25316d-8782-45bb-8542-34fac0fdce3c
;;SD;2e226de9-b80f-4104-9bc4-160ca3721ab2;2fc09da2-7580-47cf-a65d-1667977148ae;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6ed24ce5-81f1-4dd9-9b5e-746d920cb9ce
;;PSL;2e226de9-b80f-4104-9bc4-160ca3721ab2;19e2287c-07e7-4f0d-9c72-ce12f2aaee87;7b213086-df61-11e7-aa5b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;fbb40416-d6f4-40d2-9181-ef1d015130eb
;;PR;f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9;17da63f4-5a12-4a1c-9546-8366602e1930;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;90f46bcf-53c8-4e3a-b815-3577b5a66ff3
;;PRB;f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9;3305295e-a891-4650-939b-1a2f5a505b78;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;399babcf-c704-4fec-9bad-63a051ac534d
;;PCdoB;2f501697-a2c1-4ea3-a318-58f18fd98d47;effafc30-a3f7-4680-9abb-bf897811bfa3;7b20f90c-df61-11e7-a941-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c6cc57b2-c7ea-4775-bac3-aac93953b0d0
;;PTN;09b672a8-be3a-4828-abeb-b8bd682ea3c3;7a72c5bb-746d-41de-84cd-0cf365ff8284;7b214546-df61-11e7-b9be-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;63869d94-f91b-4e26-ab2f-b874d34df366
;;PR;09b672a8-be3a-4828-abeb-b8bd682ea3c3;b5fea0cd-5d7c-43f2-9eeb-28528a3fdea6;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6195cf6b-389b-48a7-a6e1-1ceb1a8755da
;;PDT;0c92b854-41ff-4d55-939c-518298453448;f5d9b221-a9dd-4791-9626-2e548b87b77d;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3602aada-77f4-4abb-b333-ea7bb64f5e2e
;;PCdoB;22f2ad04-c5a4-4f2d-a8fa-d52344db1ac7;98a2b358-26f3-4db1-a119-5a13a2a23bc4;7b20f90c-df61-11e7-a941-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c642cb42-59f9-490a-83ff-4f663973b605
;;PR;4dcc5a3d-2493-4198-9a31-7cfc32fd2388;e796ee54-73f1-46f0-b8b7-e163bfbbb9a9;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;65062df3-885b-48c1-a62f-7890b8d2ef98
;;PMDB;cf160719-9c00-4827-9161-d6acc6c45ea4;0300330d-c682-4336-82e7-175909bc7c43;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;a99dc72b-0d39-4e51-8e29-cc00db293911
;;PDT;9fb63854-5755-4446-823c-d09644debdc5;5b66e538-5147-4038-852a-83d7ea81d127;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;cf3d5842-e7a9-4e1b-9279-ebb8c9f149bc
;;PDT;532176c6-ae13-4b60-ae57-7074fd82984f;08f54292-6240-4c3b-8704-28a475de4e3c;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;78cae7a1-d343-4d6b-9a3e-4a19250f2efc
;;PMN;061b939a-63fd-4174-9f63-60a062afb15a;354477d2-0192-4ade-b488-f58574fa201c;7b210e1c-df61-11e7-b99b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;97d807d4-8099-4a2f-a07d-ea0804bb08d1
;;PMB;061b939a-63fd-4174-9f63-60a062afb15a;d3db0b1b-96f3-4f84-a709-7326e823a206;7b213f54-df61-11e7-9eec-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;a70e9e03-200a-4ce4-a13a-003cba3c15f6
;;PSL;061b939a-63fd-4174-9f63-60a062afb15a;71ce0b4f-389f-43ac-8c5f-89cca67910dd;7b213086-df61-11e7-aa5b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7c10d6df-677d-401a-9d5b-46b2406232dc
;;PODE;061b939a-63fd-4174-9f63-60a062afb15a;94f80ba6-b66f-46ca-b84c-e35faffde62f;7b214350-df61-11e7-b1a0-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7453984f-e46d-4f64-a47d-ba17fdac3cb2
;;PP;d563a712-4b1f-41d2-8c67-3eb06055b247;9234037d-ef13-4c8e-8c27-8cc13e0af5c5;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;2936640f-52d5-41d6-8494-bcaacbf147ff
;;PTB;a65562c9-24fe-4d3b-adc0-754db6fc8b05;89473262-aefe-4e61-94e9-6469d2fe8e87;7b2139c8-df61-11e7-8d64-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;fcf1552b-9e5e-4d8f-98c9-698456d35d37
;;DEM;1dcaedca-d8b1-4e86-a430-901a9c505cd4;3d2ef009-8bd0-4ee0-bf55-80520c8e6bed;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e2931f73-75c6-4d0b-b310-8acfc58c4e95
;;PP;adf5a62f-917c-48f8-87cd-135c2a5dc40b;93b5c700-87e8-4385-b7fd-f580ddaa75c0;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e1f4400a-fcd3-4499-b3f6-a103475478df
;;PRB;ec192e8c-5ba5-45c1-be66-7081079ad815;b433ccd2-2ecc-419c-8da5-de91bd558013;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;341f2dc8-0bd6-4566-b1be-707059ced157
;;PCdoB;d118837d-12bb-4b37-a264-e4facc1a4f58;6294e6b2-5da6-413f-a4fc-86227bd877e8;7b20f90c-df61-11e7-a941-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;73b3b632-1b39-4dc7-aba7-79b663968410
;;PR;a37694df-ab76-46fd-bdc5-8b8625cb2525;ffd9b25a-756a-4d2f-a2dd-27566e1c7895;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;aee1d879-ea46-4085-99a7-6009a972bc52
;;S.PART.;a37694df-ab76-46fd-bdc5-8b8625cb2525;bad5ecc9-87ae-4f29-acbc-906e70b7f418;7b214aa8-df61-11e7-a515-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4a656135-2f29-4f53-97db-0d9efd6b574b
;;PRB;a37694df-ab76-46fd-bdc5-8b8625cb2525;4c176ac0-ce32-4ce5-9cc1-e0c56cc8ad62;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;184f3b53-db4a-4469-8233-398712e58128
;;PT;8c1d008f-1cf7-497a-9369-fe01cc80a8ba;a68f8689-5af5-4f1f-a8ba-19fff673d70b;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3c8262b6-f21e-4a70-b091-8b26e94cc7ee
;;PDT;8c1d008f-1cf7-497a-9369-fe01cc80a8ba;27c1a35b-97df-455e-9acd-b0f5537d97e8;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;bb7843f1-27ef-47df-a693-0ab6f9c1dc30
;;PSD;19eaff28-3ded-4e14-a944-af29bfe76b3a;9842ad0b-6072-4815-80af-4fc766e7b3ee;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;45caeda3-df5b-4619-a1dd-82d2d506a798
;;PTN;64418218-4c81-4a5b-a2f2-d871695b118a;b498fe47-ea17-42cb-bb52-c935110cf0c2;7b214546-df61-11e7-b9be-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;10988a6a-b228-4481-a3ea-c2e873dda80b
;;PR;64418218-4c81-4a5b-a2f2-d871695b118a;d9d087e1-5b45-42e1-bbe5-da844d1c2e5d;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;572bf219-791d-44ed-a77c-05a8ffe06afc
;;PSB;e126580c-d055-4d70-b9c9-0c0a5c1e4731;8a2dfdc8-9795-47a7-afab-5a3c352bacca;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b049dc95-96a4-48f3-b08b-06d4a427fc3b
;;PSOL;957eeb8d-3576-4cfb-9ac6-13b1a1bf50ce;5b2514c7-0fa9-45ce-97f3-afa5333c8926;7b2132de-df61-11e7-8882-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;0c800890-fc4c-48b8-8942-7f578024e1cb
;;PRB;470ad20c-360c-4cdf-91e4-8818873c5299;f7ab9277-5b7e-46ec-a6e6-8132fac0efa6;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;207ab374-6c9b-49b8-b21d-42d5b2f07d7b
;;PRB;c37e9887-d01e-4160-bb6d-6219d6364f41;9a74d965-5fab-4942-bff5-3702f3451106;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;645ee326-71d0-4297-a65e-fb7cc889cc4d
;;PMDB;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;d9a9700c-aebe-40e1-9f35-a9f65d34156d;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3768693e-e1bc-4eaa-8b56-2f52469aec6c
;;S.PART.;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;0290f013-fa16-4db8-8203-7cdc5db36aa0;7b214aa8-df61-11e7-a515-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;716fcfdc-f5d9-4123-b992-b319920a09e5
;;PT;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;34dae435-dfb4-4c28-b71f-392f6e5b7cf4;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1d7966a7-8a3d-404f-b23f-b9d985763664
;;PSD;87f9454d-a219-4adc-887d-259bb99bd30b;49d5c110-7940-423a-ae17-02dfb445800d;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d0e802ee-8c0d-4e34-8a9e-54a66dfcc46d
;;PMDB;ab8c3b74-4d53-4026-95a1-e26b2b052370;951e7523-040b-4faf-bb0f-0ed5946e831d;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6a153e94-075b-4dd0-846f-894ecf78a978
;;PPS;933133f2-2590-4396-a332-158f0a7fd841;32886be2-c6b9-4882-af7d-d3c0d8dee5f5;7b21193e-df61-11e7-8869-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;9523d15d-7df1-4b5f-ab69-61bbab751c29
;;PSDB;bcb371e8-0fc6-46cd-8b68-c5d034272463;015463ce-9f26-4f67-ae4c-8b29ab2284b0;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c7dd2c8d-1bbd-4f1a-9f3d-e1e21a2b3fb1
;;PMDB;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;c899dfe4-c1ff-4140-805f-b503ab331882;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;00068a30-f291-4f30-83fa-4da9900dff97
;;PRB;3b2fc188-dcd8-4c6d-8087-81b7957ecf69;a0490e14-9da0-4889-bfad-8482551f9a45;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5f8ab282-6a6b-48b6-a7d4-fffb163cb199
