cam:finishDate;cam:sigla;cam:startDate;org:member;org:role;org:role;slnp:resource_uri;org:postIn
;PSD;;29ef5845-b89a-4ca7-b54d-bc02bd3e363e;6a688541-b16a-45ca-8aa9-fa700373279f;9aaeb37d-612e-4450-9b01-131f47148882;28024abe-b3a5-4600-b9db-c68e27fd7950;7b212d98-df61-11e7-95f7-c82a144c0a85
;PP;;9d717d97-50eb-4d60-8822-afc707217b38;6a688541-b16a-45ca-8aa9-fa700373279f;e16a7473-f031-413f-8bd1-1e20b82154ca;9d9ebc31-b9e2-41f1-9839-4ff9d73cb32e;7b21152e-df61-11e7-bdcf-c82a144c0a85
;PROS;;13dffb43-6f8d-4239-82d7-38f69c147851;6a688541-b16a-45ca-8aa9-fa700373279f;f856e38f-a589-45ac-9f68-83034306cd3e;e9f025df-4527-41c0-88ae-e3e22d857167;7b20e63a-df61-11e7-b49c-c82a144c0a85
;PMB;;13dffb43-6f8d-4239-82d7-38f69c147851;6a688541-b16a-45ca-8aa9-fa700373279f;7ce9fa42-56eb-45c6-b5e8-e5430be46182;77e1682d-849e-4232-8841-b2ff8e66f7ae;7b213f54-df61-11e7-9eec-c82a144c0a85
;PSD;;13dffb43-6f8d-4239-82d7-38f69c147851;6a688541-b16a-45ca-8aa9-fa700373279f;ccef4b69-32ed-4951-bbd1-645410a26d1f;ee5b3490-efcd-49bf-9943-82e6fb3427ec;7b212d98-df61-11e7-95f7-c82a144c0a85
;PSDB;;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;6a688541-b16a-45ca-8aa9-fa700373279f;c616fd05-e238-4c25-8de9-8f48ca105594;1549b8ba-c9e9-4ce4-b8f0-aa895a2833ca;7b212e92-df61-11e7-aaf4-c82a144c0a85
;PR;;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;6a688541-b16a-45ca-8aa9-fa700373279f;ecd37d53-7570-4165-807c-c8fbdad7141b;a0055a04-bd02-41f0-84c9-79236c70e3e6;7b211a38-df61-11e7-b1b8-c82a144c0a85
;PSL;;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;6a688541-b16a-45ca-8aa9-fa700373279f;7135de69-cc53-4d17-b88f-c3c7e962b4f7;4c44ceaf-0945-4b17-b1d5-1814f99e5fe5;7b213086-df61-11e7-aa5b-c82a144c0a85
;PT;;ce85b56a-9722-4b14-8393-5d5bb40bc4dd;6a688541-b16a-45ca-8aa9-fa700373279f;21098b6b-af20-4995-ab6f-3757d9020975;86b70cf9-cfb8-475d-a67b-14d5f13bc6fb;7b2138a6-df61-11e7-baf1-c82a144c0a85
;PSD;;491a964d-a944-4656-ae75-a294f714c026;6a688541-b16a-45ca-8aa9-fa700373279f;6bbd4e22-876a-421c-bfc2-2834b560e2c3;e4d5eb81-ba4a-4b2c-bc45-07d2532c9342;7b212d98-df61-11e7-95f7-c82a144c0a85
;PTB;;90885038-66ec-4ba7-8b80-d5f414fd1307;6a688541-b16a-45ca-8aa9-fa700373279f;4e25316d-8782-45bb-8542-34fac0fdce3c;8f0aa609-ffdc-4f92-adec-3acbf5202cf1;7b2139c8-df61-11e7-8d64-c82a144c0a85
;SD;;2e226de9-b80f-4104-9bc4-160ca3721ab2;6a688541-b16a-45ca-8aa9-fa700373279f;6ed24ce5-81f1-4dd9-9b5e-746d920cb9ce;ad716ab8-4ab9-4300-8254-69be8bc6ecba;7b20e8d8-df61-11e7-8928-c82a144c0a85
;PSL;;2e226de9-b80f-4104-9bc4-160ca3721ab2;6a688541-b16a-45ca-8aa9-fa700373279f;fbb40416-d6f4-40d2-9181-ef1d015130eb;a313bcf0-5be5-44de-a416-ffcfab912e43;7b213086-df61-11e7-aa5b-c82a144c0a85
;PR;;f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9;6a688541-b16a-45ca-8aa9-fa700373279f;90f46bcf-53c8-4e3a-b815-3577b5a66ff3;643f52e7-330c-4c7f-9a06-f765897276b7;7b211a38-df61-11e7-b1b8-c82a144c0a85
;PRB;;f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9;6a688541-b16a-45ca-8aa9-fa700373279f;399babcf-c704-4fec-9bad-63a051ac534d;9e67bc41-b574-47f0-9c81-07df8fbbddc4;7b211b34-df61-11e7-b235-c82a144c0a85
;PCdoB;;2f501697-a2c1-4ea3-a318-58f18fd98d47;6a688541-b16a-45ca-8aa9-fa700373279f;c6cc57b2-c7ea-4775-bac3-aac93953b0d0;f26a1eb6-8c96-44df-b07f-776e7278c184;7b20f90c-df61-11e7-a941-c82a144c0a85
;PTN;;09b672a8-be3a-4828-abeb-b8bd682ea3c3;6a688541-b16a-45ca-8aa9-fa700373279f;63869d94-f91b-4e26-ab2f-b874d34df366;7ed772ae-8199-4d07-983c-607893650301;7b214546-df61-11e7-b9be-c82a144c0a85
;PR;;09b672a8-be3a-4828-abeb-b8bd682ea3c3;6a688541-b16a-45ca-8aa9-fa700373279f;6195cf6b-389b-48a7-a6e1-1ceb1a8755da;50a5f2d5-50ca-494a-8ae3-669d3bdb607d;7b211a38-df61-11e7-b1b8-c82a144c0a85
;PDT;;0c92b854-41ff-4d55-939c-518298453448;6a688541-b16a-45ca-8aa9-fa700373279f;3602aada-77f4-4abb-b333-ea7bb64f5e2e;737550c9-3fa4-4975-a4f2-0e909ef38329;7b210070-df61-11e7-97e9-c82a144c0a85
;PCdoB;;22f2ad04-c5a4-4f2d-a8fa-d52344db1ac7;6a688541-b16a-45ca-8aa9-fa700373279f;c642cb42-59f9-490a-83ff-4f663973b605;fbdc9802-b9b6-417b-be15-50b8665c8018;7b20f90c-df61-11e7-a941-c82a144c0a85
;PR;;4dcc5a3d-2493-4198-9a31-7cfc32fd2388;6a688541-b16a-45ca-8aa9-fa700373279f;65062df3-885b-48c1-a62f-7890b8d2ef98;3cdb6b83-3268-4dfd-9622-06d19f3b737e;7b211a38-df61-11e7-b1b8-c82a144c0a85
;PMDB;;cf160719-9c00-4827-9161-d6acc6c45ea4;6a688541-b16a-45ca-8aa9-fa700373279f;a99dc72b-0d39-4e51-8e29-cc00db293911;354106b5-f163-4139-865e-11ef556ce210;7b210cfa-df61-11e7-9864-c82a144c0a85
;PDT;;9fb63854-5755-4446-823c-d09644debdc5;6a688541-b16a-45ca-8aa9-fa700373279f;cf3d5842-e7a9-4e1b-9279-ebb8c9f149bc;d2a1eaf6-d602-48b9-a4f2-d0ec33cc661f;7b210070-df61-11e7-97e9-c82a144c0a85
;PDT;;532176c6-ae13-4b60-ae57-7074fd82984f;6a688541-b16a-45ca-8aa9-fa700373279f;78cae7a1-d343-4d6b-9a3e-4a19250f2efc;424f6864-64c6-44d8-a68e-b2cfe2ffddd4;7b210070-df61-11e7-97e9-c82a144c0a85
;PMN;;061b939a-63fd-4174-9f63-60a062afb15a;6a688541-b16a-45ca-8aa9-fa700373279f;97d807d4-8099-4a2f-a07d-ea0804bb08d1;691e7c47-cdef-4844-a6e3-d44379733cf6;7b210e1c-df61-11e7-b99b-c82a144c0a85
;PMB;;061b939a-63fd-4174-9f63-60a062afb15a;6a688541-b16a-45ca-8aa9-fa700373279f;a70e9e03-200a-4ce4-a13a-003cba3c15f6;43cd5b44-21fd-4938-8b78-211149ee3157;7b213f54-df61-11e7-9eec-c82a144c0a85
;PSL;;061b939a-63fd-4174-9f63-60a062afb15a;6a688541-b16a-45ca-8aa9-fa700373279f;7c10d6df-677d-401a-9d5b-46b2406232dc;a12c3bef-0103-4bc0-9769-f2363ff5c8db;7b213086-df61-11e7-aa5b-c82a144c0a85
;PODE;;061b939a-63fd-4174-9f63-60a062afb15a;6a688541-b16a-45ca-8aa9-fa700373279f;7453984f-e46d-4f64-a47d-ba17fdac3cb2;d80a9f84-614f-40dd-969a-75c9d85d2014;7b214350-df61-11e7-b1a0-c82a144c0a85
;PP;;d563a712-4b1f-41d2-8c67-3eb06055b247;6a688541-b16a-45ca-8aa9-fa700373279f;2936640f-52d5-41d6-8494-bcaacbf147ff;b65618b7-4820-40e0-a0ca-1ff24269814f;7b21152e-df61-11e7-bdcf-c82a144c0a85
;PTB;;a65562c9-24fe-4d3b-adc0-754db6fc8b05;6a688541-b16a-45ca-8aa9-fa700373279f;fcf1552b-9e5e-4d8f-98c9-698456d35d37;89f4ab1b-b8e1-445f-98ed-68d59e1c01e5;7b2139c8-df61-11e7-8d64-c82a144c0a85
;DEM;;1dcaedca-d8b1-4e86-a430-901a9c505cd4;6a688541-b16a-45ca-8aa9-fa700373279f;e2931f73-75c6-4d0b-b310-8acfc58c4e95;19c68377-55d1-4ebd-b8f1-6ed8dc90848b;7b20ed7e-df61-11e7-bb65-c82a144c0a85
;PP;;adf5a62f-917c-48f8-87cd-135c2a5dc40b;6a688541-b16a-45ca-8aa9-fa700373279f;e1f4400a-fcd3-4499-b3f6-a103475478df;58e1b14d-2d92-44b0-b766-ddf63938da57;7b21152e-df61-11e7-bdcf-c82a144c0a85
;PRB;;ec192e8c-5ba5-45c1-be66-7081079ad815;6a688541-b16a-45ca-8aa9-fa700373279f;341f2dc8-0bd6-4566-b1be-707059ced157;18261de9-7259-466f-8719-d2dd31ed46f1;7b211b34-df61-11e7-b235-c82a144c0a85
;PCdoB;;d118837d-12bb-4b37-a264-e4facc1a4f58;6a688541-b16a-45ca-8aa9-fa700373279f;73b3b632-1b39-4dc7-aba7-79b663968410;08fdfbb8-7f93-4410-af3c-e9dfed75f3f7;7b20f90c-df61-11e7-a941-c82a144c0a85
;PR;;a37694df-ab76-46fd-bdc5-8b8625cb2525;6a688541-b16a-45ca-8aa9-fa700373279f;aee1d879-ea46-4085-99a7-6009a972bc52;8016a4d2-4441-487e-ac77-eb001d1fe119;7b211a38-df61-11e7-b1b8-c82a144c0a85
;S.PART.;;a37694df-ab76-46fd-bdc5-8b8625cb2525;6a688541-b16a-45ca-8aa9-fa700373279f;4a656135-2f29-4f53-97db-0d9efd6b574b;ad211167-40d1-4666-a9ce-d6a4054d249b;7b214aa8-df61-11e7-a515-c82a144c0a85
;PRB;;a37694df-ab76-46fd-bdc5-8b8625cb2525;6a688541-b16a-45ca-8aa9-fa700373279f;184f3b53-db4a-4469-8233-398712e58128;f6447e04-9388-42b9-8cbb-3abf54cccce1;7b211b34-df61-11e7-b235-c82a144c0a85
;PT;;8c1d008f-1cf7-497a-9369-fe01cc80a8ba;6a688541-b16a-45ca-8aa9-fa700373279f;3c8262b6-f21e-4a70-b091-8b26e94cc7ee;7747a854-718a-4698-9ddb-e33c721bf770;7b2138a6-df61-11e7-baf1-c82a144c0a85
;PDT;;8c1d008f-1cf7-497a-9369-fe01cc80a8ba;6a688541-b16a-45ca-8aa9-fa700373279f;bb7843f1-27ef-47df-a693-0ab6f9c1dc30;cb61347f-dc15-472d-956a-a622662faabe;7b210070-df61-11e7-97e9-c82a144c0a85
;PSD;;19eaff28-3ded-4e14-a944-af29bfe76b3a;6a688541-b16a-45ca-8aa9-fa700373279f;45caeda3-df5b-4619-a1dd-82d2d506a798;34795a96-ad3d-4b0e-a82a-4986baed80f7;7b212d98-df61-11e7-95f7-c82a144c0a85
;PTN;;64418218-4c81-4a5b-a2f2-d871695b118a;6a688541-b16a-45ca-8aa9-fa700373279f;10988a6a-b228-4481-a3ea-c2e873dda80b;285a9bc8-7e87-409f-8638-b3dde432a42b;7b214546-df61-11e7-b9be-c82a144c0a85
;PR;;64418218-4c81-4a5b-a2f2-d871695b118a;6a688541-b16a-45ca-8aa9-fa700373279f;572bf219-791d-44ed-a77c-05a8ffe06afc;e230da4c-2828-4da8-8a2e-e7f004e09da1;7b211a38-df61-11e7-b1b8-c82a144c0a85
;PSB;;e126580c-d055-4d70-b9c9-0c0a5c1e4731;6a688541-b16a-45ca-8aa9-fa700373279f;b049dc95-96a4-48f3-b08b-06d4a427fc3b;02f1c07d-39e5-4872-ba06-6356fe19b3d5;7b212b86-df61-11e7-9f98-c82a144c0a85
;PSOL;;957eeb8d-3576-4cfb-9ac6-13b1a1bf50ce;6a688541-b16a-45ca-8aa9-fa700373279f;0c800890-fc4c-48b8-8942-7f578024e1cb;82692267-1f3f-4de9-add7-7da4d217d0e2;7b2132de-df61-11e7-8882-c82a144c0a85
;PRB;;470ad20c-360c-4cdf-91e4-8818873c5299;6a688541-b16a-45ca-8aa9-fa700373279f;207ab374-6c9b-49b8-b21d-42d5b2f07d7b;104b2157-8bec-49f6-a1ba-7f5b292c2786;7b211b34-df61-11e7-b235-c82a144c0a85
;PRB;;c37e9887-d01e-4160-bb6d-6219d6364f41;6a688541-b16a-45ca-8aa9-fa700373279f;645ee326-71d0-4297-a65e-fb7cc889cc4d;aff4264c-62a5-4b71-80f5-e5a3a32b87a7;7b211b34-df61-11e7-b235-c82a144c0a85
;PMDB;;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;6a688541-b16a-45ca-8aa9-fa700373279f;3768693e-e1bc-4eaa-8b56-2f52469aec6c;080e60e7-a9a3-43f9-a8d8-ba62e57a8e8b;7b210cfa-df61-11e7-9864-c82a144c0a85
;S.PART.;;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;6a688541-b16a-45ca-8aa9-fa700373279f;716fcfdc-f5d9-4123-b992-b319920a09e5;70142085-6068-4d1e-8d80-86e0618f43c5;7b214aa8-df61-11e7-a515-c82a144c0a85
;PT;;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;6a688541-b16a-45ca-8aa9-fa700373279f;1d7966a7-8a3d-404f-b23f-b9d985763664;9372730d-0a63-4acb-b2f7-b5602ad62dd1;7b2138a6-df61-11e7-baf1-c82a144c0a85
;PSD;;87f9454d-a219-4adc-887d-259bb99bd30b;6a688541-b16a-45ca-8aa9-fa700373279f;d0e802ee-8c0d-4e34-8a9e-54a66dfcc46d;adbdd16d-9e95-4ed9-925f-f2965a89bcd8;7b212d98-df61-11e7-95f7-c82a144c0a85
;PMDB;;ab8c3b74-4d53-4026-95a1-e26b2b052370;6a688541-b16a-45ca-8aa9-fa700373279f;6a153e94-075b-4dd0-846f-894ecf78a978;ac65f041-2a15-4fa7-993b-fc743ec73e04;7b210cfa-df61-11e7-9864-c82a144c0a85
;PPS;;933133f2-2590-4396-a332-158f0a7fd841;6a688541-b16a-45ca-8aa9-fa700373279f;9523d15d-7df1-4b5f-ab69-61bbab751c29;4a10e76b-6b43-4586-811e-9aedb7779e18;7b21193e-df61-11e7-8869-c82a144c0a85
;PSDB;;bcb371e8-0fc6-46cd-8b68-c5d034272463;6a688541-b16a-45ca-8aa9-fa700373279f;c7dd2c8d-1bbd-4f1a-9f3d-e1e21a2b3fb1;b05100a0-64d3-493b-80e5-dc0c75779a22;7b212e92-df61-11e7-aaf4-c82a144c0a85
;PMDB;;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;6a688541-b16a-45ca-8aa9-fa700373279f;00068a30-f291-4f30-83fa-4da9900dff97;6df93e37-3706-4ed1-b963-77188a91519c;7b210cfa-df61-11e7-9864-c82a144c0a85
;PRB;;3b2fc188-dcd8-4c6d-8087-81b7957ecf69;6a688541-b16a-45ca-8aa9-fa700373279f;5f8ab282-6a6b-48b6-a7d4-fffb163cb199;22728bef-d29f-4042-8a89-8700485f220f;7b211b34-df61-11e7-b235-c82a144c0a85
;PCdoB;;5865051e-5f41-489f-936d-392ffaef3b7c;6a688541-b16a-45ca-8aa9-fa700373279f;df3c4e8b-77bb-4996-bff2-d533a45b61ee;cbaed2ea-407d-43af-9efc-2e4a29ab30fb;7b20f90c-df61-11e7-a941-c82a144c0a85
;S.PART.;;5865051e-5f41-489f-936d-392ffaef3b7c;6a688541-b16a-45ca-8aa9-fa700373279f;1eafbe45-0693-43d3-8977-1b030ff9acdf;a1795e7a-6a58-4fb2-9e0c-c6d8ccabe151;7b214aa8-df61-11e7-a515-c82a144c0a85
;PDT;;5865051e-5f41-489f-936d-392ffaef3b7c;6a688541-b16a-45ca-8aa9-fa700373279f;c13dd3ed-a5af-4e1f-b902-ae740b80ec99;81fdde5f-a085-4a41-b927-b022adfea1bb;7b210070-df61-11e7-97e9-c82a144c0a85
;PHS;;810e2551-42d3-4b83-bf66-90a83b4d49ad;6a688541-b16a-45ca-8aa9-fa700373279f;253a466a-369a-423e-8af9-5aa6a9277267;151ec4ff-dd0b-4efb-a955-84e186126de0;7b2107c8-df61-11e7-a617-c82a144c0a85
;PTB;;badbf483-2dd5-43e5-b046-4f5a2a3779b4;6a688541-b16a-45ca-8aa9-fa700373279f;a781d7a3-e89b-4d81-8efe-4a436578fcab;fc52d57d-ba73-4fab-bffc-6666b72aa417;7b2139c8-df61-11e7-8d64-c82a144c0a85
;PR;;badbf483-2dd5-43e5-b046-4f5a2a3779b4;6a688541-b16a-45ca-8aa9-fa700373279f;e77b01c3-6264-47bf-bf92-028a68abae38;ba97d0f4-89bf-4e21-b03a-7425e075f3e6;7b211a38-df61-11e7-b1b8-c82a144c0a85
;PR;;be6ba8f2-2ee4-4ba1-be69-b95aea615561;6a688541-b16a-45ca-8aa9-fa700373279f;3b0ce938-a4b6-40ef-9324-df507779e6bf;d2489604-1302-4612-bef2-3b02dfa56ea6;7b211a38-df61-11e7-b1b8-c82a144c0a85
;PT;;7f41dea1-3c10-4ce6-b6d1-0ec6b28e9de0;6a688541-b16a-45ca-8aa9-fa700373279f;067f2792-4c8f-483b-9ccc-f1e7b427c7ae;ea92090f-b811-4b72-b2cb-834f393c5368;7b2138a6-df61-11e7-baf1-c82a144c0a85
;PSB;;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;6a688541-b16a-45ca-8aa9-fa700373279f;d8e7df62-032c-40d7-a309-5c7f1df568b6;e940e138-32ba-42bc-9e5c-3bd501d1b611;7b212b86-df61-11e7-9f98-c82a144c0a85
;PSDB;;e3cfe928-06f4-4c8b-a46a-bc248baf9237;6a688541-b16a-45ca-8aa9-fa700373279f;94eaed7c-f57b-4914-89d3-86a53cdd0d72;8fbe1e3a-71c4-40d8-883b-9f6b8f0e07bb;7b212e92-df61-11e7-aaf4-c82a144c0a85
;PT;;899ec03c-b0aa-4693-b0d6-f9563c4fb7d3;6a688541-b16a-45ca-8aa9-fa700373279f;7896ba37-1822-4653-b43d-41a276b6bccb;a26c37ae-2b5d-4778-b53e-8615e57a8e0d;7b2138a6-df61-11e7-baf1-c82a144c0a85
;PR;;7137a096-45f6-4c0a-89c0-df1111192c8c;6a688541-b16a-45ca-8aa9-fa700373279f;268ebff1-e6c3-4dbf-9a0d-037326e43cbe;0a0b869c-3474-4a32-8aa2-d5864331a4d3;7b211a38-df61-11e7-b1b8-c82a144c0a85
;PODE;;7137a096-45f6-4c0a-89c0-df1111192c8c;6a688541-b16a-45ca-8aa9-fa700373279f;e46aac26-5171-49bf-bc74-b6bb15c243b4;07050501-9f34-4935-9240-3bfa7c5bb557;7b214350-df61-11e7-b1a0-c82a144c0a85
;PTC;;4904cfcc-3201-4641-bdc6-5e6693c7b001;6a688541-b16a-45ca-8aa9-fa700373279f;722615e4-e2a0-422c-bdbf-aacb99e545de;b0f83cc3-d3d8-402c-bacc-866dc17c6f3f;7b213b12-df61-11e7-b867-c82a144c0a85
;PMB;;4904cfcc-3201-4641-bdc6-5e6693c7b001;6a688541-b16a-45ca-8aa9-fa700373279f;474b901f-5e4b-4ea3-a7df-c2a9331da658;057dac1f-f4c0-4585-a6a1-722e6b13690c;7b213f54-df61-11e7-9eec-c82a144c0a85
;PR;;4904cfcc-3201-4641-bdc6-5e6693c7b001;6a688541-b16a-45ca-8aa9-fa700373279f;26b4f544-5af1-4875-813a-0435b5f81540;db45e2d0-1b7d-423d-ac26-908477a2dcef;7b211a38-df61-11e7-b1b8-c82a144c0a85
;PSDB;;41ec398d-d5cc-4d2a-974b-23ea75f4b666;6a688541-b16a-45ca-8aa9-fa700373279f;4ddb2354-d71d-4817-8fcd-bc267a520596;b880eac3-1f8a-43c1-973f-b34a256d4f4f;7b212e92-df61-11e7-aaf4-c82a144c0a85
;PSDB;;651a6cf6-626e-4469-9af6-374c86a6efdd;6a688541-b16a-45ca-8aa9-fa700373279f;65aaa1e1-c070-4ab2-8cdf-b4dfa170d925;439c3f8b-bad8-4c13-966e-3eadb1e3dd7c;7b212e92-df61-11e7-aaf4-c82a144c0a85
;PP;;ed0ba42c-c88a-44cc-8d72-11deca3cc87e;6a688541-b16a-45ca-8aa9-fa700373279f;809d4ea7-5dc2-4007-8be1-a20b7f358ab5;528181b4-8994-42e2-ad76-00ed18f41f1c;7b21152e-df61-11e7-bdcf-c82a144c0a85
;PT;;c9dd22f4-a949-4dc6-a0c3-ea6bdf58584d;6a688541-b16a-45ca-8aa9-fa700373279f;91c6cdf6-8e34-4035-baff-51cfe67d176e;12ed8c7f-7ca4-422f-b13f-52d5004e88d7;7b2138a6-df61-11e7-baf1-c82a144c0a85
;PROS;;bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;6a688541-b16a-45ca-8aa9-fa700373279f;23cd6e82-d8af-49ba-b275-37678681a874;c72dad8a-cbe1-4354-b5bb-a87e37bbc1de;7b20e63a-df61-11e7-b49c-c82a144c0a85
;S.PART.;;bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;6a688541-b16a-45ca-8aa9-fa700373279f;6aeae48b-a0b9-434d-a5c3-2a0105d65d68;17984ee3-e52c-4481-aebe-9a0e6c4d277c;7b214aa8-df61-11e7-a515-c82a144c0a85
;PP;;bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;6a688541-b16a-45ca-8aa9-fa700373279f;4cfc41d5-9e2d-4274-881f-f76241940776;b0a642f6-f14c-4528-86fb-744ebf537757;7b21152e-df61-11e7-bdcf-c82a144c0a85
;PR;;58f54abb-4d96-4584-a106-315194f07d33;6a688541-b16a-45ca-8aa9-fa700373279f;bec0a7d1-0ac6-4964-8ec4-62480b3590e1;0d027e6c-9612-4d43-8eac-b6b12764e610;7b211a38-df61-11e7-b1b8-c82a144c0a85
;PSDB;;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;6a688541-b16a-45ca-8aa9-fa700373279f;0d1fe6e9-52eb-46d3-a542-8a4b0951acd4;a49a8164-710a-4097-8314-a5921986144a;7b212e92-df61-11e7-aaf4-c82a144c0a85
;PSDB;;a1ea6431-b96f-41a4-b703-6714fd46f750;6a688541-b16a-45ca-8aa9-fa700373279f;b0ebd06f-7e92-4555-aab8-e21682dafd67;07af27fb-24f7-43ac-a68d-47d963ed7718;7b212e92-df61-11e7-aaf4-c82a144c0a85
;PTB;;9cad7a0c-14e0-402a-9a5e-255bedb9f9da;6a688541-b16a-45ca-8aa9-fa700373279f;624b1c40-dc62-46b5-a5af-31802f93c4e2;47e35fc9-1b8d-4c61-9ffc-c51c84da7279;7b2139c8-df61-11e7-8d64-c82a144c0a85
;PT;;9f043e06-b534-4348-bb54-924da092c732;6a688541-b16a-45ca-8aa9-fa700373279f;6712212e-fca6-4623-be8f-88e254141533;e068da93-a3fb-4948-a6a8-59ebfe4915ed;7b2138a6-df61-11e7-baf1-c82a144c0a85
;SD;;b715d17d-c3a3-4ac0-b57e-435aae8e6ce3;6a688541-b16a-45ca-8aa9-fa700373279f;93a392d5-1dd2-4af1-a2f3-96ca7983c3ea;2ea7f7a2-1883-4f64-99d0-0d7036290405;7b20e8d8-df61-11e7-8928-c82a144c0a85
;PRB;;a6c6411c-f4ae-4041-bf9c-53563d66a24e;6a688541-b16a-45ca-8aa9-fa700373279f;0caa46b4-ee52-4db4-be03-14bd9ab4b931;2d9cdf99-9b0b-46e5-a30e-338a3dbcee41;7b211b34-df61-11e7-b235-c82a144c0a85
;PSB;;2c55c020-8a83-4034-91ba-2373f300d91b;6a688541-b16a-45ca-8aa9-fa700373279f;438c4c89-3afc-4ea1-83f4-3fbb83ac73b6;3fcc4f00-f06c-4e18-a6fc-dd15320eb5e7;7b212b86-df61-11e7-9f98-c82a144c0a85
;PMDB;;0484739c-4501-4bfd-b135-2068e6e13b45;6a688541-b16a-45ca-8aa9-fa700373279f;baa62ff8-47cb-4be3-a486-896adb56990c;ecc76a6e-6287-4c8e-91ab-d1b74f2174d4;7b210cfa-df61-11e7-9864-c82a144c0a85
;PTN;;51ff6020-11f3-46ba-b752-48ac34de85c1;6a688541-b16a-45ca-8aa9-fa700373279f;5cc422de-188a-4ff7-aa5e-8f5dd7456a0f;73758e26-d845-419f-a55e-135f254e2529;7b214546-df61-11e7-b9be-c82a144c0a85
;PODE;;51ff6020-11f3-46ba-b752-48ac34de85c1;6a688541-b16a-45ca-8aa9-fa700373279f;59013dd4-b1ca-4ece-bc0d-fd852b1dfd07;67369668-4e35-407d-9b58-cc418645ce82;7b214350-df61-11e7-b1a0-c82a144c0a85
;SD;;8863bcff-bb80-4703-97a9-26bd3a49f2e9;6a688541-b16a-45ca-8aa9-fa700373279f;debed052-7007-441f-9218-37cbd2f1c88a;111f7983-faff-438d-bf34-af31e6bdb6b0;7b20e8d8-df61-11e7-8928-c82a144c0a85
;PMDB;;58c215be-9043-4664-9729-88c15aeae274;6a688541-b16a-45ca-8aa9-fa700373279f;7f9f4ee6-1d53-404d-8d8f-81e6864c102e;d13335d2-78ce-4460-bce0-82f46aa6fe33;7b210cfa-df61-11e7-9864-c82a144c0a85
;SD;;12fc091a-6836-4708-a8f3-2b4262da1b00;6a688541-b16a-45ca-8aa9-fa700373279f;d2a71c0d-0ba4-4f3c-a0fc-0fd9d738b70d;3059a9d1-c1ff-42e1-a154-dac8b76a9865;7b20e8d8-df61-11e7-8928-c82a144c0a85
;SD;;9ed926fe-7d7f-443c-ac39-a0b820ae4cf8;6a688541-b16a-45ca-8aa9-fa700373279f;8c5e52ea-a224-4b66-940c-a5a062ded1db;a96a9fda-00d2-4206-9807-0edd9d78a457;7b20e8d8-df61-11e7-8928-c82a144c0a85
;PROS;;9a3109a4-720a-4eb6-af7b-0b9e7b8bc4d1;6a688541-b16a-45ca-8aa9-fa700373279f;e5172d9b-0f28-4fcb-bebe-357b10cd2169;8df7419a-4583-4dc8-9c02-0a264291b2dd;7b20e63a-df61-11e7-b49c-c82a144c0a85
;PSL;;fb3a1677-ec5b-470f-b9af-3f989c5d63b2;6a688541-b16a-45ca-8aa9-fa700373279f;77109e9b-35a1-4d2c-82f2-c3efd5f16e1a;87967c4f-033c-45bd-9094-db4eef3a012e;7b213086-df61-11e7-aa5b-c82a144c0a85
;PMDB;;fb3a1677-ec5b-470f-b9af-3f989c5d63b2;6a688541-b16a-45ca-8aa9-fa700373279f;a02215a5-c453-41d6-ab16-232b3e5adfd3;dd0f62c1-92b4-4050-ae72-8d2c9cb4cbed;7b210cfa-df61-11e7-9864-c82a144c0a85
;PSDB;;b6f9f7cc-0830-43e6-b221-bb93f49301bb;6a688541-b16a-45ca-8aa9-fa700373279f;dcefca83-3cce-4828-99d5-7954caaef75f;36113d4d-5be4-4481-b2e7-381aa853a6f8;7b212e92-df61-11e7-aaf4-c82a144c0a85
;PCdoB;;eabc1659-3af6-48f2-992a-c8170c2ed216;6a688541-b16a-45ca-8aa9-fa700373279f;3f90202e-8ccd-4583-8787-3ed3aa8bca8d;bf2025fe-328a-41a2-a3bf-273221e81671;7b20f90c-df61-11e7-a941-c82a144c0a85
;PSB;;779321a2-c1bf-45f6-b924-44579cf31534;6a688541-b16a-45ca-8aa9-fa700373279f;bb060cda-7a27-4e8e-8c57-b51c4d9d0951;c9c68913-212f-472a-bbe0-daf9a8b1ee36;7b212b86-df61-11e7-9f98-c82a144c0a85
;PSD;;c120c6c5-f9f6-453c-8b32-0b41a3944545;6a688541-b16a-45ca-8aa9-fa700373279f;89a69e27-abc5-4356-a775-ede38c09221b;28f24f84-180c-4fa4-9583-1491c24f8b83;7b212d98-df61-11e7-95f7-c82a144c0a85
